RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NC_013161,Cyanothece sp. PCC 8802,"Bacteria, Cyanobacteria, Chroococcales, Cyanothece","(1069629.0, 1070709.0)",,,,4669813,0.3982133759959981,348.1965961456299,616205,1332558.0,3496820.0,4435364.0,2818644.0,1848366.0,2326203.0,,,,0.1785923753665689,0.1624633431085044,0.1574780058651026,0.1463343108504398,0.1442815249266862,0.1099706744868035,0.1008797653958944,,,,0.2181818181818181,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.1272727272727272,0.0909090909090909,0.0727272727272727,,,,0.1935483870967742,0.1612903225806451,0.1612903225806451,0.0967741935483871,0.1290322580645161,0.1290322580645161,0.1290322580645161,,,,-1.0116295847303265,-1.014546392366019,-1.014546392366019,-1.0568785966358163,-1.0313693073753472,-1.0197028545367397,-1.0121947947972003,,,
NC_016642,Pseudovibrio sp. FO-BEG1 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Pseudovibrio","(295657.0, 295942.0)",,,,5475670,0.5237287857011106,359.8998866081238,462450,5475647.0,1917079.0,1431974.0,,,,,,,0.6176470588235294,0.2647058823529412,0.088235294117647,0.0294117647058823,,,,,,,0.2352941176470588,0.5294117647058824,0.1764705882352941,0.0588235294117647,,,,,,,1.0,0.0,0.0,0.0,,,,,,,-0.8471763816595228,-0.927051552606568,-1.0282860092299917,-1.0012191738116565,,,,,,
NZ_AP013357,"Acinetobacter baumannii NCGM 237 DNA, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(1527.0, 2196.0)",,,,4021920,0.3910746608584954,316.15576100349426,4013524,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_021290,Aeromonas hydrophila ML09-119,"Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas","(5009163.0, 5009671.0)",,,,5024500,0.6081626032441039,366.4877071380615,5018842,1291638.0,,,,,,,,,0.8388888888888889,0.1611111111111111,,,,,,,,,0.9,0.1,,,,,,,,,0.7777777777777778,0.2222222222222222,,,,,,,,,1.086479304846864,-0.9991577846349572,,,,,,,,
NC_006526,Zymomonas mobilis subsp. mobilis ZM4,"Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Zymomonas","(2055615.0, 146.0)",,,,2056363,0.4632805589285549,145.5488040447235,2034463,1215327.0,1593124.0,,,,,,,,0.6655844155844155,0.275974025974026,0.0584415584415584,,,,,,,,0.5454545454545454,0.4090909090909091,0.0454545454545454,,,,,,,,0.7857142857142857,0.1428571428571428,0.0714285714285714,,,,,,,,1.5755213506711625,-1.0521836907784603,-1.0102647507331506,,,,,,,
NZ_CP024442,"Corynebacterium pseudotuberculosis strain MB154 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2370235.0, 2371210.0)","(1813.0, 2051.0)",,,2371210,0.5209690411224649,162.9732735157013,2767,1409898.0,216250.0,1209725.0,,,,,,,0.525,0.265,0.145,0.065,,,,,,,0.45,0.45,0.05,0.05,,,,,,,0.6,0.08,0.08,0.24,,,,,,,1.7742247009318843,-1.0456353878886206,-1.0114536649438728,-1.0101689021197844,,,,,,
NZ_AP012322,"Bifidobacterium angulatum DSM 20098 = JCM 7096 DNA, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(1558.0, 2115.0)",,,,2021974,0.5943063560659039,161.4522488117218,7138,173653.0,1162107.0,,,,,,,,0.7914438502673797,0.1189839572192513,0.0895721925133689,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.7647058823529411,0.1470588235294117,0.088235294117647,,,,,,,,1.0729415170450125,-1.0122505965805582,-1.0376724141461873,,,,,,,
NC_017522,Mycobacterium tuberculosis CCDC5180 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium tuberculosis complex","(4404519.0, 4405981.0)",,,,4405981,0.655932243012396,322.2761867046356,4405677,3898693.0,,,,,,,,,0.875,0.125,,,,,,,,,0.75,0.25,,,,,,,,,1.0,0.0,,,,,,,,,1.002040206528366,-1.0154831453020965,,,,,,,,
NC_010519,Haemophilus somnus 2336,"Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Histophilus","(2107172.0, 2107550.0)",,,,2263857,0.3737806760762716,178.95735788345337,1980981,85792.0,1324268.0,425018.0,878026.0,,,,,,0.3673163418290854,0.3290854572713643,0.1431784107946027,0.12143928035982,0.0389805097451274,,,,,,0.5172413793103449,0.3103448275862069,0.0689655172413793,0.0689655172413793,0.0344827586206896,,,,,,0.217391304347826,0.217391304347826,0.3478260869565217,0.1739130434782608,0.0434782608695652,,,,,,-0.9304862640550172,-1.0743938737519274,-1.0057916422318425,-1.0023356028856094,-1.0107505167518562,,,,,
NC_013061,Pedobacter heparinus DSM 2366,"Bacteria, Bacteroidetes, Sphingobacteria, Sphingobacteriales, Sphingobacteriaceae, Pedobacter","(15988.0, 16500.0)",,,,5167383,0.4204888625441543,377.4821083545685,2216,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_017376,Helicobacter pylori SNT49 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1535666.0, 1535816.0)","(1534070.0, 1534297.0)",,,1607577,0.3899862961463121,140.68226718902588,160995,1586768.0,596400.0,1054846.0,1290653.0,,,,,,0.3165898617511521,0.2327188940092165,0.2308755760368663,0.1161290322580645,0.1036866359447004,,,,,,0.2903225806451613,0.2903225806451613,0.3225806451612903,0.032258064516129,0.064516129032258,,,,,,0.3428571428571428,0.1428571428571428,0.1428571428571428,0.1714285714285714,0.2,,,,,,-1.0420554958240276,-0.9930207215828633,-1.000059304432409,-1.0119075106742246,-1.0016787928258184,,,,,
NZ_CP009633,"Francisella tularensis subsp. novicida U112, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(220052.0, 220488.0)",,,,1910592,0.324771065722038,157.16874718666077,195823,1735151.0,685615.0,,,,,,,,0.5833333333333333,0.3,0.1166666666666666,,,,,,,,0.6666666666666666,0.25,0.0833333333333333,,,,,,,,0.5,0.35,0.15,,,,,,,,1.133930226052402,-1.0501747659535114,-1.0091849639154846,,,,,,,
NC_019908,Brachyspira pilosicoli P43/6/78 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Brachyspiraceae, Brachyspira","(1886115.0, 1886646.0)",,,,2555556,0.2791732992742088,212.111914396286,1882604,1052332.0,2415988.0,,,,,,,,0.4818181818181818,0.2606060606060606,0.2575757575757575,,,,,,,,0.6,0.0666666666666666,0.3333333333333333,,,,,,,,0.3636363636363636,0.4545454545454545,0.1818181818181818,,,,,,,,0.1709652860315911,-1.0629499037941494,-1.044542857107598,,,,,,,
NC_022808,Pseudomonas aeruginosa PA1,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(3919080.0, 3919759.0)",,,,6498072,0.6635348146342485,489.28242206573486,6479464,1132707.0,,,,,,,,,0.8229166666666667,0.1770833333333333,,,,,,,,,0.75,0.25,,,,,,,,,0.8958333333333334,0.1041666666666666,,,,,,,,,1.0906627807511198,-1.0130386509994596,,,,,,,,
NC_015167,Cellulophaga lytica DSM 7489 chromosome,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Cellulophaga","(1515608.0, 1516667.0)",,,,3765936,0.3211090151293065,278.5177049636841,1021549,1455705.0,2475155.0,,,,,,,,0.3735632183908046,0.3534482758620689,0.2729885057471264,,,,,,,,0.3333333333333333,0.5,0.1666666666666666,,,,,,,,0.4137931034482758,0.2068965517241379,0.3793103448275862,,,,,,,,-0.5988732548053237,-1.003575923595517,-1.0706690885154275,,,,,,,
NC_013454,Blattabacterium sp. (Blattella germanica) str. Bge,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Blattabacteriaceae, Blattabacterium","(533615.0, 534115.0)",,,,636850,0.2714171311925885,45.29328417778015,513067,157370.0,4141.0,310615.0,407966.0,221565.0,,,,,0.2589285714285714,0.1964285714285714,0.1910714285714285,0.1678571428571428,0.1142857142857142,0.0714285714285714,,,,,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2571428571428571,0.0857142857142857,0.2285714285714285,,,,,0.375,0.25,0.25,0.125,0.0,0.0,,,,,-1.0681519666245878,-1.01509379109788,-1.01509379109788,-0.999350123622361,-1.0016767962143698,-1.022124769283697,,,,
NZ_CP022206,"Streptococcus pyogenes strain GURSA1 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1892940.0, 1893171.0)","(1357.0, 1511.0)",,,1893171,0.385449069312809,135.8097813129425,5209,1724096.0,,,,,,,,,0.9,0.1,,,,,,,,,0.9,0.1,,,,,,,,,0.9,0.1,,,,,,,,,1.07260243524746,-1.038214949204332,,,,,,,,
NC_014006,Sphingobium japonicum UT26S chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium","(3514689.0, 153.0)",,,,3514822,0.6475835760672944,248.33350586891171,1768974,3290043.0,763631.0,153818.0,2203935.0,,,,,,0.3716216216216216,0.3175675675675675,0.1891891891891892,0.081081081081081,0.0405405405405405,,,,,,0.2432432432432432,0.1351351351351351,0.3783783783783784,0.1621621621621621,0.081081081081081,,,,,,0.5,0.5,0.0,0.0,0.0,,,,,,-0.5921106597689105,-1.1812560172006608,-1.0078950993395752,-1.0263875328921346,-1.0007875083442572,,,,,
NC_017215,Bifidobacterium animalis subsp. lactis CNCM I-2494 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(1942929.0, 150.0)","(1915.0, 2454.0)",,,1943113,0.6048536549341186,130.82736444473267,3767,530647.0,,,,,,,,,0.78125,0.21875,,,,,,,,,0.5625,0.4375,,,,,,,,,1.0,0.0,,,,,,,,,1.0977763368675566,-1.0249873038394073,,,,,,,,
NC_014922,Haemophilus influenzae F3047,"Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus","(624919.0, 625602.0)",,,,2007018,0.3822367313098337,173.985680103302,2006325,622946.0,840609.0,1387215.0,109290.0,,,,,,0.286060606060606,0.2363636363636363,0.2006060606060606,0.1509090909090909,0.126060606060606,,,,,,0.36,0.2,0.28,0.12,0.04,,,,,,0.2121212121212121,0.2121212121212121,0.2727272727272727,0.1212121212121212,0.1818181818181818,,,,,,-1.1092628314752888,-1.0175207891558076,-1.1023497360903578,-1.0346013959641356,-1.0097774470334686,,,,,
NZ_CP023769,"Streptococcus pyogenes strain HarveyGAS chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1852749.0, 1852980.0)","(1357.0, 1510.0)",,,1852980,0.3834466642921132,139.23727226257324,4219,1655503.0,,,,,,,,,0.825,0.175,,,,,,,,,0.75,0.25,,,,,,,,,0.9,0.1,,,,,,,,,1.0929018418166647,-1.0157822298123351,,,,,,,,
NC_005071,Prochlorococcus marinus str. MIT 9313,"Bacteria, Cyanobacteria, Prochlorales, Prochlorococcaceae, Prochlorococcus","(2410638.0, 173.0)",,,,2410873,0.5073975277835041,183.66504049301147,735624,2410856.0,2205684.0,,,,,,,,0.4583333333333333,0.375,0.1666666666666666,,,,,,,,0.5833333333333334,0.25,0.1666666666666666,,,,,,,,0.3333333333333333,0.5,0.1666666666666666,,,,,,,,-0.12971128012546,-0.5364134711099213,-1.0124705703658536,,,,,,,
NC_020833,Mannheimia haemolytica USDA-ARS-USMARC-183,"Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Mannheimia","(57683.0, 58130.0)",,,,2657957,0.4100969278284035,197.44618368148804,10605,509371.0,2420375.0,,,,,,,,0.4868421052631578,0.3691950464396284,0.1439628482972136,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,,0.5,0.2647058823529412,0.2352941176470588,,,,,,,,0.8672819838821964,-1.0547185120177265,-1.0082332533863516,,,,,,,
NC_010001,Clostridium phytofermentans ISDg,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4846882.0, 74.0)",,,,4847594,0.353485254746994,372.18447828292847,6593,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_020127,Lawsonia intracellularis N343,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Lawsonia","(983346.0, 984087.0)",,,,1457568,0.332861314189115,102.21337914466858,972486,609479.0,,,,,,,,,0.7301587301587301,0.2698412698412698,,,,,,,,,0.8888888888888888,0.1111111111111111,,,,,,,,,0.5714285714285714,0.4285714285714285,,,,,,,,,1.0004429097037386,-1.0933538394369977,,,,,,,,
NZ_AP014523,Helicobacter pylori NY40 DNA,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(497602.0, 497753.0)","(496001.0, 496227.0)",,,1696917,0.3880708366997325,121.94403266906738,736301,5910.0,502423.0,1192217.0,,,,,,,0.3508245877061469,0.2811094452773613,0.1866566716641679,0.1814092953523238,,,,,,,0.391304347826087,0.217391304347826,0.3043478260869565,0.0869565217391304,,,,,,,0.3103448275862069,0.3448275862068966,0.0689655172413793,0.2758620689655172,,,,,,,-1.0935889180530554,-1.0686257849260388,-1.0106699112834976,-1.0028641352558028,,,,,,
NC_016929,Rickettsia canadensis str. CA410 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Rickettsia, typhus group","(1149843.0, 1150228.0)",,,,1150228,0.31013764227614,96.37722206115724,1688,410726.0,222477.0,634896.0,742906.0,,,,,,0.43,0.1985714285714285,0.1757142857142857,0.1157142857142857,0.08,,,,,,0.36,0.04,0.28,0.16,0.16,,,,,,0.5,0.3571428571428571,0.0714285714285714,0.0714285714285714,0.0,,,,,,0.3620290591490827,-0.9946184659937288,-1.018846343409149,-1.0735677142517064,-1.0259626859274222,,,,,
NC_017626,Escherichia coli 042,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia","(4391194.0, 4391571.0)",,,,5241977,0.5056296507977811,407.5855476856232,4381122,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_AP014613,"Alcanivorax sp. NBRC 101098 DNA, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Alcanivorax","(1.0, 508.0)",,,,3095417,0.5466203745731189,233.3741250038147,324,1058472.0,,,,,,,,,0.7357142857142858,0.2642857142857143,,,,,,,,,0.9,0.1,,,,,,,,,0.5714285714285714,0.4285714285714285,,,,,,,,,1.0009761006133742,-1.0840980605081016,,,,,,,,
NC_014248,'Nostoc azollae' 0708 chromosome,"Bacteria, Cyanobacteria, Nostocales, Nostocaceae, Anabaena","(2165145.0, 2165479.0)",,,,5354700,0.3844855920966627,383.4128847122192,1486781,2040613.0,3432229.0,4832606.0,304596.0,4259535.0,2845857.0,947465.0,3772514.0,,0.1440106477373558,0.1440106477373558,0.1338065661047027,0.1236024844720496,0.1192546583850931,0.098846495119787,0.0841171251109139,0.0769299023957409,0.0754214729370008,,0.1836734693877551,0.1836734693877551,0.1632653061224489,0.1428571428571428,0.1428571428571428,0.1020408163265306,0.0204081632653061,0.0204081632653061,0.0408163265306122,,0.1043478260869565,0.1043478260869565,0.1043478260869565,0.1043478260869565,0.0956521739130434,0.0956521739130434,0.1478260869565217,0.1130434782608695,0.1304347826086956,,-1.0464992760031435,-1.0464992760031435,-1.0510739141304244,-1.0510167157227783,-1.0571669053866133,-1.0415082996461793,-1.0113317748132973,-1.0017572102849153,-1.0031941126668054,
NC_017535,Propionibacterium acnes 6609 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Propionibacterineae, Propionibacteriaceae, Propionibacterium","(1748.0, 2134.0)",,,,2560282,0.6001014731970932,211.92351245880127,2559643,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_022546,Plautia stali symbiont DNA,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae","(2347223.0, 2347729.0)",,,,4035456,0.5695688417864053,277.33120679855347,2349772,20409.0,1741891.0,3356546.0,447720.0,,,,,,0.3641304347826087,0.2475845410628019,0.1684782608695652,0.16243961352657,0.0573671497584541,,,,,,0.2777777777777778,0.25,0.25,0.1944444444444444,0.0277777777777777,,,,,,0.4782608695652174,0.217391304347826,0.0869565217391304,0.0869565217391304,0.1304347826086956,,,,,,-0.4283259976902416,-1.0365333508208012,-1.0250517799497318,-1.056319436230642,-1.0036932352589476,,,,,
NC_005955,Bartonella quintana str. Toulouse,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bartonellaceae, Bartonella","(1580795.0, 1581384.0)",,,,1581384,0.3879683871848963,101.29509854316711,1569297,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP024955,"Kyrpidia sp. EA-1 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Alicyclobacillaceae, Kyrpidia","(3351709.0, 3352175.0)","(1354.0, 1554.0)",,,3352175,0.5870949458187594,274.2463538646698,2551,1124567.0,,,,,,,,,0.7681818181818182,0.2318181818181818,,,,,,,,,0.9,0.1,,,,,,,,,0.6363636363636364,0.3636363636363636,,,,,,,,,1.0199511686224012,-1.0344314821352727,,,,,,,,
NZ_CP025223,"Enterococcus sp. CR-Ec1 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(3818633.0, 3819143.0)","(1339.0, 1497.0)",,,3819143,0.4239566311080784,290.7412073612213,3786040,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_017770,Solitalea canadensis DSM 3403 chromosome,"Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Solitalea","(4492714.0, 4495021.0)",,,,5202069,0.3730854012124791,379.32816886901855,4496586,3716.0,3601009.0,,,,,,,,0.4057315233785822,0.3981900452488688,0.196078431372549,,,,,,,,0.5294117647058824,0.4117647058823529,0.0588235294117647,,,,,,,,0.282051282051282,0.3846153846153846,0.3333333333333333,,,,,,,,-0.7545947590575084,-0.6264265279948633,-1.0017055041723433,,,,,,,
NC_002944,Mycobacterium avium subsp. paratuberculosis K-10,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium avium complex (MAC)","(1531.0, 2099.0)",,,,4829781,0.6929860794930454,381.3303928375244,4829228,3875889.0,2334526.0,,,,,,,,0.7368421052631579,0.2368421052631578,0.0263157894736842,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,,1.0,0.0,0.0,,,,,,,,0.9065517324622824,-1.0160381079506466,-1.0031747551528492,,,,,,,
NC_021064,Propionibacterium avidum 44067,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Propionibacterineae, Propionibacteriaceae, Propionibacterium","(2310348.0, 2310912.0)",,,,2526138,0.6348176544590992,179.86717081069946,1958,2263275.0,638418.0,,,,,,,,0.53125,0.34375,0.125,,,,,,,,0.5625,0.3125,0.125,,,,,,,,0.5,0.375,0.125,,,,,,,,1.001189305466499,-0.899016334735717,-1.0334793164534275,,,,,,,
NC_017187,Arcobacter butzleri ED-1,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Arcobacter","(2256447.0, 2256675.0)",,,,2256675,0.2706774347214375,144.37543272972107,2221198,1398730.0,1986485.0,375283.0,950237.0,,,,,,0.3571428571428571,0.1904761904761904,0.1904761904761904,0.1666666666666666,0.0952380952380952,,,,,,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.0476190476190476,,,,,,0.3809523809523809,0.238095238095238,0.238095238095238,0.0,0.1428571428571428,,,,,,-1.0706811139713863,-1.0113167753227446,-1.1191937307291484,-0.9985601836336686,-1.003861082606318,,,,,
NC_017300,Corynebacterium pseudotuberculosis 1002 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2334139.0, 2335113.0)",,,,2334828,0.5218919766252589,177.05356907844543,2765,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_002516,Pseudomonas aeruginosa PAO1,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6264361.0, 482.0)",,,,6264404,0.6655573299550923,434.6887066364288,6245805,5718672.0,,,,,,,,,0.8049999999999999,0.195,,,,,,,,,0.75,0.25,,,,,,,,,0.86,0.14,,,,,,,,,1.0636640783103417,-0.99836730400384,,,,,,,,
NC_022525,Salmonella enterica subsp. enterica serovar Thompson str. RM6836,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella","(3937020.0, 3937397.0)",,,,4707648,0.5224608976711937,298.77760100364685,3939885,179.0,795541.0,,,,,,,,0.4641148325358851,0.3050239234449761,0.2308612440191387,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,,0.4545454545454545,0.1363636363636363,0.4090909090909091,,,,,,,,0.3228978937236659,-1.0398734029107262,-1.0019426039244843,,,,,,,
NC_008209,Roseobacter denitrificans OCh 114,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseobacter","(427045.0, 427267.0)",,,,4133097,0.5896871038836011,288.23730874061584,540697,125477.0,,,,,,,,,0.6,0.4,,,,,,,,,0.6,0.4,,,,,,,,,0.6,0.4,,,,,,,,,1.4681329627996602,-0.5182098210358221,,,,,,,,
NC_010498,Escherichia coli SECEC SMS-3-5,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia","(4205433.0, 4205810.0)",,,,5068389,0.5049667655738342,407.7260756492615,4207284,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_006831,Ehrlichia ruminantium str. Gardel,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Ehrlichia","(4149.0, 4564.0)",,,,1499920,0.2751260067203584,113.33509278297424,12135,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_009089,Clostridium difficile 630,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4289595.0, 4290252.0)",,,,4290252,0.2906053071008416,290.76582074165344,24940,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP010019,"Francisella philomiragia subsp. philomiragia ATCC 25015 strain O#319L, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1248881.0, 1249362.0)",,,,2017400,0.3260107068504015,160.0092613697052,1289304,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_014012,Shewanella violacea DSS12,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella","(29759.0, 30204.0)",,,,4962103,0.4471632289777136,404.7819290161133,4961330,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_021905,Rhizobium etli bv. mimosae str. Mim1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium/Agrobacterium group, Rhizobium","(1.0, 472.0)",,,,4284494,0.6132469785230181,337.26977705955505,1707551,1258296.0,4234178.0,,,,,,,,0.4696969696969696,0.2878787878787879,0.2424242424242424,,,,,,,,0.2727272727272727,0.4090909090909091,0.3181818181818182,,,,,,,,0.6666666666666666,0.1666666666666666,0.1666666666666666,,,,,,,,0.2601550123557485,-1.0777247000234498,-1.0171154105410922,,,,,,,
