RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NC_017367,Helicobacter pylori F57,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1529264.0, 1529414.0)","(1527675.0, 1527895.0)",,,1609006,0.3872751251393717,"(77.51468753814697, 0.37882351875305176, 87.06675624847412)",1079657,774999.0,935002.0,1382930.0,1532588.0,597120.0,463077.0,,,,0.3943660991018833,0.3635397284433057,0.3562285762229975,0.3433713071972406,0.3168386063469373,0.3124384469345037,0.2659218384119148,,,,0.0833333333333333,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.375,0.2083333333333333,0.1666666666666666,,,,0.6760844193055289,0.2492269409841072,0.4734077506259431,1.0,0.7903136090612184,0.0,0.0344265212134119,,,,0.5935568478503037,1.0,0.7865405678714892,0.188961419265153,0.0,0.8985633115475385,0.7197370229104381,,,,0.2244897959183673,0.1632653061224489,0.0816326530612244,0.1020408163265306,0.1428571428571428,0.1428571428571428,0.1428571428571428,,,,-1.1660106782527375,-1.0506942475894103,-1.0596006859214155,-1.0317230742543642,-0.9215785994038213,-1.0770625462138723,-1.0972148609793264,,,
NC_014562,Pantoea vagans C9-1 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea","(3437393.0, 3437824.0)",,,,4024986,0.5554791991823077,"(222.7404224872589, 0.551110029220581, 254.61536073684692)",1718116,3430362.0,18085.0,3786115.0,,,,,,,0.5522058823529411,0.2448529411764706,0.2233391130370148,0.1835987438171164,,,,,,,0.0588235294117647,0.5294117647058824,0.2352941176470588,0.1764705882352941,,,,,,,1.0,0.0,0.2797682108762409,0.1296992371423265,,,,,,,1.0,0.0,0.2782941236247595,0.1282251498908451,,,,,,,0.15,0.45,0.1,0.3,,,,,,,-1.2011738187081475,1.0314470001380387,-1.419235906461543,-1.2871665373830778,,,,,,
NZ_CP025495,"Staphylococcus aureus subsp. aureus strain 3020.C01 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(1372170.0, 1372899.0)","(1370531.0, 1370807.0)",,,2865166,0.3279457455519157,"(162.46767950057983, 1.047095537185669, 185.12580728530884)",1390131,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_020156,Nonlabens dokdonensis DSW-6,"Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Nonlabens","(1506733.0, 1507573.0)",,,,3914632,0.3531529911368425,"(176.12081599235535, 0.8641867637634277, 199.92462825775146)",1511879,2139187.0,618536.0,219345.0,3061995.0,3906791.0,3471279.0,,,,0.6230322393528703,0.4513856800218353,0.3460896338554496,0.2110449243715527,0.187665028222076,0.1304882659514748,0.1218460272098055,,,,0.4375,0.1875,0.0625,0.0625,0.0625,0.0625,0.125,,,,0.8500835028660265,1.0,0.34468580066576,0.1188484524814381,0.4779328401610315,0.0,0.2463855026352056,,,,1.0,0.5953154473600686,0.749900007483311,0.4923766995502272,0.0,0.3458167001695357,0.064862242567653,,,,0.2045454545454545,0.1022727272727272,0.1704545454545454,0.1477272727272727,0.1477272727272727,0.1136363636363636,0.1136363636363636,,,,-1.0819839731280343,-1.0426131054971732,-1.0437749634156346,-1.1567555745196414,-1.0083626114258009,-0.991007770838442,-1.101078938243566,,,
NC_007494,Rhodobacter sphaeroides 2.4.1 chromosome 2,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rhodobacter","(942522.0, 503.0)",,,,943018,0.6901374098903732,"(45.01834201812744, 0.19903302192687988, 48.74987602233887)",941935,107308.0,838115.0,581927.0,678583.0,,,,,,0.0735294117647058,0.0661764705882353,0.0514705882352941,0.0514705882352941,0.0073529411764705,,,,,,0.2941176470588235,0.2647058823529412,0.2058823529411764,0.2058823529411764,0.0294117647058823,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,-0.8952576522518625,-0.9588038591493756,-1.0104683637182377,-1.0104683637182377,-1.108398022114548,,,,,
NC_021490,Treponema pallidum subsp. pallidum str. Nichols,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Treponema","(1399.0, 1640.0)",,,,1139633,0.5278830992082539,"(69.41874241828918, 0.315136194229126, 78.76063227653503)",742831,2594.0,948890.0,,,,,,,,0.5643939393939393,0.3712121212121212,0.3049393751378623,,,,,,,,0.0909090909090909,0.0909090909090909,0.8181818181818182,,,,,,,,1.0,0.0,0.4791347011822279,,,,,,,,1.0,0.0,0.4830470417934637,,,,,,,,0.1666666666666666,0.1666666666666666,0.6666666666666666,,,,,,,,-1.1229367393989966,-1.0226924716644048,-0.9999075290827816,,,,,,,
NC_007618,Brucella melitensis biovar Abortus 2308 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(2007638.0, 2008089.0)",,,,2121359,0.5715699228654839,"(136.89424848556519, 0.7050211429595947, 154.88354301452637)",1613622,2006197.0,41565.0,,,,,,,,0.65625,0.2861626946608685,0.140625,,,,,,,,0.375,0.5625,0.0625,,,,,,,,1.0,0.1630940630469494,0.0,,,,,,,,1.0,0.1690567155965244,0.0,,,,,,,,0.25,0.25,0.5,,,,,,,,-1.1538896060985293,-1.0300693246172072,-0.6127028382886606,,,,,,,
NC_005042,Prochlorococcus marinus subsp. marinus str. CCMP1375,"Bacteria, Cyanobacteria, Prochlorales, Prochlorococcaceae, Prochlorococcus","(1750905.0, 173.0)",,,,1751080,0.364421385659136,"(92.11783862113953, 0.46628856658935547, 100.99686884880066)",1310888,1155523.0,598499.0,14391.0,,,,,,,0.5550465021412603,0.5442933926826549,0.3494318181818182,0.3419528380434132,,,,,,,0.125,0.125,0.125,0.625,,,,,,,0.7315496449286776,0.9975364144986886,1.0,0.0,,,,,,,1.0,0.7819098835046583,0.0,0.651902261264562,,,,,,,0.3636363636363636,0.2727272727272727,0.2727272727272727,0.0909090909090909,,,,,,,-1.1576451754430492,-1.1024370527283536,-1.0133043018728982,0.1470242194905126,,,,,,
NZ_CP024123,"Solibacillus sp. R5-41 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Solibacillus","(4282878.0, 339.0)","(1684.0, 1850.0)",,,4283411,0.3688273200960636,"(268.5806040763855, 1.232323408126831, 306.3930368423462)",4280497,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_014013,Sphingobium japonicum UT26S chromosome 2,"Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium","(1204.0, 1895.0)",,,,681892,0.6593654127046512,"(48.86722803115845, 0.31041932106018066, 55.47516226768494)",681891,51777.0,231076.0,123668.0,412880.0,555127.0,301432.0,164586.0,,,0.0592105263157894,0.0460526315789473,0.0460526315789473,0.0328947368421052,0.0197368421052631,0.0197368421052631,0.0197368421052631,0.006578947368421,,,0.2368421052631578,0.1842105263157894,0.1842105263157894,0.131578947368421,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0263157894736842,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.9944078298227536,-1.0107601279053056,-1.0107601279053056,-0.99655243199185,-1.0094795256190336,-1.0094795256190336,-1.0094795256190336,-1.1188155011816916,,
NC_011333,Helicobacter pylori G27 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1573303.0, 1573453.0)","(1571715.0, 1571934.0)",,,1652982,0.3889419243524732,"(82.89410495758057, 0.5320613384246826, 93.19284129142761)",1034757,733201.0,1638062.0,573565.0,139383.0,,,,,,0.4852101038571398,0.389911364851622,0.381875973110656,0.3167523192777083,0.3032275595038442,,,,,,0.074074074074074,0.037037037037037,0.4444444444444444,0.3333333333333333,0.1111111111111111,,,,,,1.0,0.3461378341341567,0.936000624468768,0.0,0.6014284723065447,,,,,,0.6314722237074266,1.0,0.0,0.7866171202480885,0.2062530075388975,,,,,,0.2352941176470588,0.1764705882352941,0.1470588235294117,0.1470588235294117,0.2941176470588235,,,,,,-1.0750797241797283,-1.0177311204705914,-1.0305226302455053,-1.0829246487197592,-1.099276413833982,,,,,
NZ_CP009498,"Endomicrobium proavitum strain Rsa215, complete genome.","Bacteria, Elusimicrobia, Endomicrobia, Endomicrobiales, Endomicrobiaceae, Endomicrobium","(1332129.0, 1332528.0)",,,,1588979,0.3934161496155707,"(76.59171080589294, 0.36849021911621094, 84.75361442565918)",795,1314702.0,,,,,,,,,0.6607142857142857,0.3392857142857143,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,-2.306443236454716,-0.1025372144193481,,,,,,,,
NZ_AP014622,"Pseudomonas aeruginosa DNA, complete genome, strain: NCGM 1900.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6814894.0, 482.0)",,,,6814936,0.6598110385776184,"(294.0512161254883, 1.6932549476623535, 346.74325037002563)",2621005,6789238.0,6173278.0,,,,,,,,0.6121428571428572,0.3171428571428571,0.189559163758628,,,,,,,,0.4285714285714285,0.4285714285714285,0.1428571428571428,,,,,,,,1.0,0.0,0.2375657494336234,,,,,,,,1.0,0.0,0.237813762743746,,,,,,,,0.02,0.84,0.14,,,,,,,,-1.3563017108588886,2.157464056700897,-1.2543715606324126,,,,,,,
NC_010468,Escherichia coli ATCC 8739,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia","(4703977.0, 4704354.0)",,,,4746218,0.508665215124969,"(213.89888501167297, 1.160080909729004, 248.22822666168213)",3452043,26366.0,,,,,,,,,0.6083333333333334,0.3916666666666666,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,-1.0164054939564642,1.0009328612375812,,,,,,,,
NZ_CP008871,"Pseudomonas aeruginosa strain W45909, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6777524.0, 482.0)",,,,6777566,0.6623892707204917,"(462.44328927993774, 2.1315624713897705, 536.0725626945496)",1149372,6758965.0,6164872.0,,,,,,,,0.5290346907993966,0.388763197586727,0.3457963006466019,,,,,,,,0.0769230769230769,0.6923076923076923,0.2307692307692307,,,,,,,,1.0,0.0,0.526555888614524,,,,,,,,1.0,0.0,0.5278208675163786,,,,,,,,0.0392156862745098,0.8627450980392157,0.0980392156862745,,,,,,,,-1.4219445691797274,1.8111958955970608,-1.1537539271070811,,,,,,,
NC_017513,Neisseria meningitidis G2136 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Neisseria","(2170273.0, 2170745.0)",,,,2184862,0.5168207419965197,"(104.4473888874054, 0.5843386650085449, 117.24067068099976)",1986722,20872.0,,,,,,,,,0.5369047619047619,0.4630952380952381,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.0476190476190476,0.9523809523809524,,,,,,,,,-1.327161363925024,1.0356665985576343,,,,,,,,
NC_018027,Mycobacterium chubuense NBB4 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium","(5583709.0, 589.0)","(2087.0, 2666.0)",,,5583723,0.6868569590576037,"(246.14592123031616, 1.4556915760040283, 290.8915479183197)",3047966,1436044.0,4108816.0,1940.0,5104389.0,,,,,,0.5791666666666666,0.3615317858634495,0.3409323019314024,0.275,0.1113957774124652,,,,,,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.2,0.6,,,,,,1.0,0.5653873963235926,0.581765883513411,0.0,0.1892668553257286,,,,,,1.0,0.5640730804635385,0.5819633242121988,0.0,0.1896495876574656,,,,,,0.25,0.25,0.0,0.0,0.5,,,,,,-1.0462631511358167,-1.1136224933293504,-1.10628671450265,-1.011274479644774,0.2411634298993676,,,,,
NC_016642,Pseudovibrio sp. FO-BEG1 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Pseudovibrio","(295657.0, 295942.0)",,,,5475670,0.5237287857011106,"(327.1119680404663, 1.7077059745788574, 378.7408080101013)",1917079,1431974.0,462450.0,5475647.0,,,,,,,0.5441176470588236,0.3479606160341754,0.3088235294117647,0.2583091128188619,,,,,,,0.1764705882352941,0.0588235294117647,0.2352941176470588,0.5294117647058824,,,,,,,1.0,0.6665094673624684,0.0,0.2507539723187149,,,,,,,1.0,0.6665094673624684,0.0,0.2530707142508502,,,,,,,1.0,0.0,0.0,0.0,,,,,,,-1.1901202280977723,-1.2088267657698906,-0.99575106612223,-1.0000127447802838,,,,,,
NZ_CP008861,"Pseudomonas aeruginosa strain H47921, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(3802793.0, 3803317.0)",,,,6836415,0.6607081343072356,"(462.7723970413208, 2.474421739578247, 539.4543991088867)",309316,3830756.0,4433832.0,,,,,,,,0.5604166666666667,0.3427083333333333,0.1878374027217106,,,,,,,,0.2,0.2,0.6,,,,,,,,1.0,0.0,0.1819248054434212,,,,,,,,1.0,0.0,0.1819248054434212,,,,,,,,0.0416666666666666,0.7708333333333334,0.1875,,,,,,,,-1.0850448161711184,0.8667609804762237,-1.234991878658198,,,,,,,
NC_017986,Pseudomonas putida ND6 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(2728668.0, 2729268.0)",,,,6085449,0.6177261529921622,"(270.96551275253296, 1.4269278049468994, 318.36674642562866)",2734792,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_007482,Pseudoalteromonas haloplanktis TAC125 chromosome 1I,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(634716.0, 159.0)",,,,635328,0.39367224488768,"(44.276477098464966, 0.21223902702331543, 48.83249831199646)",22830,121622.0,511351.0,325289.0,198215.0,416272.0,,,,,0.1477272727272727,0.1136363636363636,0.0795454545454545,0.0681818181818181,0.0568181818181818,0.034090909090909,,,,,0.4090909090909091,0.2272727272727272,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.0454545454545454,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,,,,,-0.7159607695662003,-1.2026128506138234,-1.0592755449216524,-1.0079570698601314,-1.0640520407754848,-1.002856545248724,,,,
NZ_CP008804,"Moraxella catarrhalis strain 25240, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Moraxella","(97140.0, 97736.0)",,,,1941566,0.4148537829772462,"(94.28483700752258, 0.5298645496368408, 106.54954314231873)",1097405,1422915.0,45512.0,,,,,,,,0.5888888888888888,0.4198395713376515,0.3083333333333333,,,,,,,,0.0555555555555555,0.1111111111111111,0.8333333333333334,,,,,,,,1.0,0.6341235871197475,0.0,,,,,,,,1.0,0.6341235871197475,0.0,,,,,,,,0.3,0.3,0.4,,,,,,,,-1.0155124859970874,-1.292490505091669,1.0553358589754198,,,,,,,
NZ_AP014522,"Pseudomonas protegens Cab57 DNA, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6827426.0, 100.0)",,,,6827892,0.6333568252104749,"(466.50517654418945, 2.266232490539551, 543.6908140182495)",2969643,6799545.0,1776852.0,,,,,,,,0.5227272727272727,0.4545454545454546,0.3197469290315953,,,,,,,,0.0909090909090909,0.0909090909090909,0.8181818181818182,,,,,,,,1.0,0.0,0.594227357542213,,,,,,,,1.0,0.0,0.5938512676750772,,,,,,,,0.0,0.0,1.0,,,,,,,,-1.465963150775343,-1.000686431859256,-0.9995957821603716,,,,,,,
NC_017056,Rickettsia prowazekii str. BuV67-CWPP chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Rickettsia, typhus group","(1111062.0, 1111445.0)",,,,1111445,0.2900026542024121,"(71.4301085472107, 0.23784518241882324, 77.4630913734436)",9001,235962.0,,,,,,,,,0.6420454545454546,0.3579545454545454,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,0.75,0.25,,,,,,,,,2.5577842398593678,-1.077319459762583,,,,,,,,
NZ_CP000574,"Leuconostoc mesenteroides KFRI-MG, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc","(1895805.0, 115.0)",,,,1896413,0.3766468590966208,"(98.60766220092773, 0.5493922233581543, 111.81955981254578)",2091,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP009259,Helicobacter pylori SS1 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1537324.0, 1537475.0)","(1535730.0, 1535949.0)",,,1619098,0.3901660060107541,"(86.9899308681488, 0.41541409492492676, 95.32602095603943)",781088,134719.0,1611525.0,1019522.0,1180736.0,,,,,,0.4721097251768475,0.39112091506013,0.3170031652003969,0.2989990236502214,0.1640824074776126,,,,,,0.1304347826086956,0.1304347826086956,0.391304347826087,0.3043478260869565,0.0434782608695652,,,,,,0.4830041180986947,1.0,0.7517083129755008,0.0669470231032316,0.0,,,,,,1.0,0.2090488776318244,0.0,0.6497012454106976,0.4128513690408854,,,,,,0.275,0.225,0.125,0.175,0.2,,,,,,-1.017763671437285,-1.1995747399538657,-0.873813733772485,-1.3347785430931565,-1.0484298295993908,,,,,
NC_022659,Burkholderia pseudomallei NCTC 13179 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pseudomallei group","(1675833.0, 1676570.0)",,,,3997089,0.6793141208514496,"(258.86028933525085, 1.3291783332824707, 306.0514147281647)",963779,1662822.0,,,,,,,,,0.525,0.475,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,-1.4292500620595538,0.9995091982182004,,,,,,,,
NC_014119,Burkholderia sp. CCGE1002 chromosome chromosome 3,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(740119.0, 741431.0)",,,,1282816,0.6261763183496308,"(92.33766531944275, 0.4925849437713623, 104.26925301551819)",48679,745707.0,422121.0,858748.0,,,,,,,0.1568627450980392,0.1323529411764706,0.1127450980392156,0.0980392156862745,,,,,,,0.2941176470588235,0.5294117647058824,0.1176470588235294,0.0588235294117647,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,-0.842829877390548,0.4519067304345385,-1.1125984666840536,-1.0359141557738012,,,,,,
NC_002505,Vibrio cholerae O1 biovar eltor str. N16961 chromosome 1,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(2961047.0, 234.0)",,,,2961149,0.4769483062149186,"(155.81037592887878, 0.6357738971710205, 175.4975528717041)",2960982,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP022130,"Lactobacillus pentosus strain SLC13 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1799262.0, 1799768.0)","(1797719.0, 1797893.0)",,,3520510,0.4648749755007087,"(205.51895475387573, 1.2091267108917236, 245.33858346939087)",1794475,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_006512,Idiomarina loihiensis L2TR,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Idiomarinaceae, Idiomarina","(2839275.0, 361.0)",,,,2839318,0.4704023994494452,"(132.40314888954163, 0.6945505142211914, 149.92698907852173)",1337584,2829742.0,,,,,,,,,0.6931818181818181,0.3068181818181818,,,,,,,,,0.5,0.5,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2727272727272727,0.7272727272727273,,,,,,,,,-1.3117699691112163,2.330594087687993,,,,,,,,
NC_009481,Synechococcus sp. WH 7803,"Bacteria, Cyanobacteria, Chroococcales, Synechococcus","(2366676.0, 173.0)",,,,2366980,0.602360391722786,"(116.7361843585968, 0.6689972877502441, 131.66916799545288)",2362483,420256.0,,,,,,,,,0.225,0.025,,,,,,,,,0.9,0.1,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,1.000964903065361,-0.9967967027172816,,,,,,,,
NZ_LT960777,"Lactobacillus sakei strain FLEC01 genome assembly, chromosome: 1.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1902011.0, 209.0)","(1557.0, 1733.0)",,,1902372,0.4130690527404734,"(95.96036386489868, 0.5052084922790527, 108.29455852508545)",1902366,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_020511,Chlamydia trachomatis IU824 complete genome,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydia/Chlamydophila group, Chlamydia","(721030.0, 721329.0)",,,,1043022,0.4130018350523766,"(68.86047601699829, 0.35936856269836426, 76.79669213294983)",721054,4.0,,,,,,,,,0.8295454545454546,0.1704545454545454,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.5,0.5,,,,,,,,,1.68093359075673,-0.6769513104804246,,,,,,,,
NC_019729,Oscillatoria nigro-viridis PCC 7112,"Bacteria, Cyanobacteria, Oscillatoriales, Oscillatoria","(1429.0, 2139.0)",,,,7479014,0.4586765046836388,"(497.89680528640747, 2.3030006885528564, 576.6354765892029)",3243918,4200416.0,4920927.0,2142976.0,6037921.0,658226.0,6864243.0,,,,0.5779802765305202,0.529491341991342,0.416437663167767,0.3565428338586467,0.2300464251309548,0.127278241044638,0.0686327561327561,,,,0.1818181818181818,0.0227272727272727,0.1590909090909091,0.0909090909090909,0.2045454545454545,0.2727272727272727,0.0681818181818181,,,,0.9864251695023738,1.0,0.7295203479805558,0.5731318137401565,0.3102010753701347,0.0157570292665402,0.0,,,,0.9849475960713664,1.0,0.7295203479805558,0.5716542403091492,0.3102010753701347,0.0142794558355328,0.0,,,,0.1587301587301587,0.0476190476190476,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.2063492063492063,0.2063492063492063,,,,-1.0338919767118515,-1.5784141655791455,-1.2109106677206596,-1.0353911093869128,-1.3209271110605327,-1.181530831376952,-1.0063253885609156,,,
NC_011958,Rhodobacter sphaeroides KD131 chromosome 2,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rhodobacter","(1057991.0, 1058774.0)",,,,1297647,0.6870628144634096,"(65.20534157752991, 0.47569751739501953, 73.75011134147644)",9709,144517.0,284137.0,890797.0,1073504.0,524636.0,768985.0,,,,0.0595238095238095,0.0535714285714285,0.0476190476190476,0.0416666666666666,0.0297619047619047,0.0119047619047619,0.0059523809523809,,,,0.238095238095238,0.2142857142857142,0.1904761904761904,0.1666666666666666,0.119047619047619,0.0476190476190476,0.0238095238095238,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.9932744622678256,-1.0081946572631095,-1.011382524141018,-1.006881723349457,-0.9947159065624672,-1.0582447365641685,-1.1276790754763992,,,
