RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NC_019693,Oscillatoria acuminata PCC 6304 chromosome,"Bacteria, Cyanobacteria, Oscillatoriales, Oscillatoria","(1574.0, 1943.0)",,,,7689443,0.4760109412346252,"(503.2234172821045, 1.9783291816711426, 566.8850748538971)",7655168,6679679.0,1212077.0,2050820.0,4891935.0,5738605.0,3303914.0,,,,0.4716995808078,0.2973519686260507,0.2770643398852093,0.2436380033035498,0.1784826555202558,0.1703933250266986,0.1256222747636968,,,,0.2682926829268293,0.073170731707317,0.073170731707317,0.2195121951219512,0.024390243902439,0.1707317073170731,0.1707317073170731,,,,0.9997472359671592,0.7012381153473057,0.6403752291247815,0.3837117143582822,0.1541710655564634,0.4132603194129509,0.0002527640328409,,,,0.1470588235294117,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.1617647058823529,0.0735294117647058,0.2058823529411764,,,,-1.253409525225135,-1.015343072721998,-1.044230575168975,-1.0937538523940882,-1.0185667555728353,-1.0417777238081678,-1.00772942245007,,,
NC_002488,Xylella fastidiosa 9a5c,"Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xylella","(1463.0, 1758.0)",,,,2679306,0.5267408799144256,"(223.1777753829956, 1.3396203517913818, 254.87737941741943)",2672837,2352513.0,2075965.0,690717.0,1832766.0,,,,,,0.6023951554116316,0.3408406648587594,0.3222142561865083,0.0879401992887611,0.0126441262943167,,,,,,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.074074074074074,0.037037037037037,,,,,,0.9991046581540868,0.6184815905358743,0.2898750917918482,0.1897465237922093,0.0008953418459132,,,,,,0.3636363636363636,0.1818181818181818,0.4545454545454545,0.0,0.0,,,,,,0.7417315956238211,-1.0867710098557677,-1.388948693002761,-1.01553806267927,-1.0035062386165956,,,,,
NC_013971,Erwinia amylovora ATCC 49946,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Erwinia","(3805408.0, 31.0)",,,,3805874,0.5360019800970816,"(260.7506158351898, 0.8162708282470703, 299.68313002586365)",17562,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NC_019563,Helicobacter pylori Aklavik86 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(48191.0, 48399.0)","(46671.0, 46822.0)",,,1494183,0.3925161777372651,"(107.47137379646301, 0.3570544719696045, 116.72606253623962)",78200,1204861.0,848790.0,480187.0,,,,,,,0.4279908399593348,0.4146729617998729,0.2775647155962208,0.2020344705966965,,,,,,,0.6,0.2666666666666666,0.0666666666666666,0.0666666666666666,,,,,,,0.4839725198780042,0.5273522187329521,0.5160274801219957,0.4394367451234231,,,,,,,0.2,0.45,0.25,0.1,,,,,,,-0.6278169795256767,-0.3961631009742925,-1.0335465386106373,-1.1276765157363269,,,,,,
NC_009080,Burkholderia mallei NCTC 10247 chromosome 1I,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(2932610.0, 2933347.0)",,,,3495687,0.6816436940721523,"(227.81440043449402, 1.2048523426055908, 262.5410873889923)",26077,2892913.0,2192375.0,,,,,,,,0.5236125527178593,0.4680706424329631,0.1906731615678549,,,,,,,,0.4285714285714285,0.4285714285714285,0.1428571428571428,,,,,,,,0.9994090867250064,0.5470690701560323,0.0005909132749934,,,,,,,,0.1428571428571428,0.1428571428571428,0.7142857142857143,,,,,,,,-0.810367752137588,-1.0084538611113212,-1.257278241768348,,,,,,,
NC_019753,Crinalium epipsammum PCC 9333,"Bacteria, Cyanobacteria, Oscillatoriales, Crinalium","(1429.0, 1715.0)",,,,5315554,0.4016206024809455,"(367.23902201652527, 2.879380941390991, 423.9649085998535)",23269,761722.0,1316732.0,4301290.0,2040501.0,3141555.0,,,,,0.4629665585586269,0.3403944133796113,0.3373685340582653,0.3010424892048499,0.169649498320912,0.1465652483441774,,,,,0.2941176470588235,0.0294117647058823,0.0294117647058823,0.2058823529411764,0.1176470588235294,0.3235294117647059,,,,,0.915294849129878,0.8122842959457721,0.6010950441054146,0.5290701523807639,0.3256905764106997,0.0905253076268006,,,,,0.1794871794871795,0.1794871794871795,0.2051282051282051,0.2564102564102564,0.1538461538461538,0.0256410256410256,,,,,-1.635982081648863,-1.042192627187327,-0.9917128504111128,-1.0995357679117186,-1.0346911769898108,-1.058641692223575,,,,
NC_018607,Brachyspira pilosicoli B2904 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Brachyspiraceae, Brachyspira","(1.0, 485.0)",,,,2765477,0.2778688812092814,"(214.9297194480896, 0.8932154178619385, 248.75343370437622)",1673328,7574.0,2181500.0,274975.0,1912712.0,518045.0,,,,,0.3469329718367369,0.3324176475863148,0.2579990429351521,0.2455959421599582,0.2360802586584424,0.2145881902219738,,,,,0.15,0.45,0.25,0.05,0.05,0.05,,,,,0.588473334114862,0.588473334114862,0.4309738729915027,0.4309738729915028,0.4309738729915028,0.4309738729915028,,,,,0.3023255813953488,0.1162790697674418,0.0930232558139534,0.2558139534883721,0.0697674418604651,0.1627906976744186,,,,,-1.1538842405937697,-0.990963331376464,-0.9993514353430736,-1.0218832016226154,-1.228435488282515,-1.050773273355845,,,,
NC_009380,Salinispora tropica CNB-440,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micromonosporineae, Micromonosporaceae, Salinispora","(5176409.0, 5176977.0)",,,,5183331,0.6946100876058272,"(358.5450325012207, 1.6020593643188477, 408.43620347976685)",2247,476540.0,2971478.0,,,,,,,,0.8735704629413977,0.2877586695482058,0.1008979247903288,,,,,,,,0.6923076923076923,0.0769230769230769,0.2307692307692307,,,,,,,,0.9998322679450724,0.7863529317215404,0.0004959721731843,,,,,,,,0.9285714285714286,0.0,0.0714285714285714,,,,,,,,1.0284894105115407,-1.306705199787566,-1.0215529174965647,,,,,,,
NC_007354,Ehrlichia canis str. Jake,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Ehrlichia","(11395.0, 11819.0)",,,,1315030,0.2895774240891843,"(108.44963598251343, 0.46021604537963867, 120.17187690734863)",11715,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NC_016810,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella, Salmonella enterica subsp. enterica serovar Typhimurium","(4105099.0, 4105476.0)",,,,4878012,0.5218332796229284,"(352.013680934906, 2.3788304328918457, 407.04854106903076)",4107972,,,,,,,,,,0.8887932290847269,,,,,,,,,,1.0,,,,,,,,,,0.666379687254181,,,,,,,,,,1.0,,,,,,,,,,1.000417553299715,,,,,,,,,
NC_009720,Xanthobacter autotrophicus Py2,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Xanthobacter","(2053842.0, 2054179.0)",,,,5308934,0.6746469253526226,"(373.2001476287842, 1.5533356666564941, 421.1978266239166)",13200,4318179.0,2051925.0,4826125.0,2541167.0,,,,,,0.5333333333333333,0.3097028670776864,0.2978439328255999,0.2933464101566375,0.1055555555555555,,,,,,0.6,0.2,0.0666666666666666,0.0666666666666666,0.0666666666666666,,,,,,1.0,0.6124419345663927,0.1935317984767997,0.8133725638032459,0.0,,,,,,0.0,0.0,0.5,0.25,0.25,,,,,,0.3938123009919598,-1.136648982626995,-1.2812610830064566,-1.3557222972075929,-1.013140710327833,,,,,
NC_015497,Glaciecola sp. 4H-3-7+YE-5 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Glaciecola","(5051877.0, 76.0)",,,,5052309,0.4417489112403853,"(334.7493841648102, 1.117384433746338, 382.24255084991455)",9473,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NC_008510,Leptospira borgpetersenii serovar Hardjo-bovis JB197 chromosome 1,"Bacteria, Spirochaetes, Spirochaetales, Leptospiraceae, Leptospira","(5568.0, 6678.0)",,,,3576473,0.4022859951689835,"(252.95331120491028, 2.175151824951172, 283.14471197128296)",3444548,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.999743304867888,,,,,,,,,
NC_014761,Oceanithermus profundus DSM 14977 chromosome,"Bacteria, Deinococcus-Thermus, Deinococci, Thermales, Thermaceae, Oceanithermus","(1389.0, 1648.0)",,,,2303940,0.7002482703542627,"(173.69007325172424, 0.8116550445556641, 195.4244565963745)",120247,451184.0,1628874.0,,,,,,,,0.5773405460181211,0.202294647114926,0.0226594539818788,,,,,,,,0.7333333333333333,0.2,0.0666666666666666,,,,,,,,0.99868830472103,0.4068839413447782,0.00131169527897,,,,,,,,0.0,0.0,0.0,,,,,,,,0.9866624237362194,-1.171938618117296,-1.0136058543416349,,,,,,,
NC_011769,Desulfovibrio vulgaris str. 'Miyazaki F',"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio","(4039738.0, 3.0)",,,,4040304,0.6710896011785252,"(286.6399166584015, 1.4434154033660889, 325.67832469940186)",2577076,,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,-0.5807352445614287,,,,,,,,,
NC_017583,Spirochaeta thermophila DSM 6578 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Spirochaeta","(2559924.0, 51.0)",,,,2560222,0.6091831099021882,"(203.50145196914673, 0.9864296913146973, 229.37954330444336)",1775,1460786.0,,,,,,,,,0.6943437975802375,0.3057709247100916,,,,,,,,,0.75,0.25,,,,,,,,,0.9996980594073792,0.0006461074636081,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,1.2994152506430785,-1.0202444329184184,,,,,,,,
NZ_CP007659,"Staphylococcus aureus subsp. aureus strain H-EMRSA-15, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2846107.0, 516.0)","(1879.0, 2155.0)",,,2846320,0.328144762359819,"(236.17859315872192, 0.21651577949523926, 253.26159977912903)",1046,248801.0,,,,,,,,,0.5243055555555555,0.1423611111111111,,,,,,,,,0.9166666666666666,0.0833333333333333,,,,,,,,,0.0,0.0,,,,,,,,,0.65625,0.34375,,,,,,,,,1.6759368257180816,-1.003795374506013,,,,,,,,
NZ_CP018020,Mycobacterium avium subsp. hominissuis strain OCU873s_P7_4s chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium avium complex (MAC)","(5026814.0, 97.0)","(1628.0, 2198.0)",,,5017982,0.6920405453825861,"(349.78581047058105, 2.626458168029785, 394.52611470222473)",68183,4141492.0,4624007.0,3647362.0,2843018.0,2217614.0,,,,,0.6546119226032742,0.3720587490105313,0.3515816468216616,0.1585933630932229,0.0478569943358494,0.0418166488252972,,,,,0.25,0.2083333333333333,0.2083333333333333,0.0833333333333333,0.125,0.125,,,,,0.9995500535241082,0.6221286279839748,0.8464116071316516,0.3924467559463356,0.0185709830075482,0.0004499464758918,,,,,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,,,,,1.4432680300777028,-1.1257792293886135,-1.0349068914983208,-1.3170574160426876,-1.0574977615911232,-1.030411505275084,,,,
NC_018286,Phaeobacter gallaeciensis 2.10 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Phaeobacter","(3623396.0, 3623800.0)",,,,3758274,0.5977446029746634,"(284.91189551353455, 2.1802401542663574, 330.43076968193054)",3623862,2973662.0,,,,,,,,,0.6329282911721266,0.3670717088278734,,,,,,,,,0.9,0.1,,,,,,,,,0.9987848735163796,0.0012151264836203,,,,,,,,,0.0,1.0,,,,,,,,,0.2345871884442933,-1.0053767884622795,,,,,,,,
NC_020211,Serratia marcescens WW4,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Serratia","(5238351.0, 5238730.0)",,,,5241455,0.5955434130408446,"(354.68861055374146, 1.276296615600586, 402.93982434272766)",523,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NC_021834,Campylobacter jejuni 32488,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter","(839888.0, 840046.0)",,,,1702398,0.3049169465659617,"(152.48423099517822, 0.9176404476165771, 170.96058416366577)",829029,663634.0,13133.0,,,,,,,,0.6400747478975811,0.4773766750924419,0.1481458034808648,,,,,,,,0.5,0.2142857142857142,0.2857142857142857,,,,,,,,0.9991716121137962,0.7967916794126644,0.0008283878862036,,,,,,,,0.4210526315789473,0.4210526315789473,0.1578947368421052,,,,,,,,1.1531927203537746,-1.2004677376156474,-1.0190616893177389,,,,,,,
NC_014837,Pantoea sp. At-9b chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea","(4339718.0, 4340157.0)",,,,4368708,0.5482057853260048,"(330.981169462204, 1.973172903060913, 380.64972257614136)",4364785,400410.0,782540.0,,,,,,,,0.773063865749747,0.2777010442888761,0.1136028009169198,,,,,,,,0.8,0.1,0.1,,,,,,,,0.9991915972492406,0.4931031328666283,0.0008084027507594,,,,,,,,0.52,0.24,0.24,,,,,,,,1.0192680497845703,-1.0608628447290451,-1.0142855383077751,,,,,,,
NZ_CP009633,"Francisella tularensis subsp. novicida U112, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(220052.0, 220488.0)",,,,1910592,0.324771065722038,"(136.24723410606384, 0.37633657455444336, 151.71954655647278)",195823,1735151.0,685615.0,,,,,,,,0.7217262105154482,0.2550834840819893,0.0782737894845518,,,,,,,,0.6666666666666666,0.25,0.0833333333333333,,,,,,,,0.998511964879678,0.1652504522459679,0.0014880351203221,,,,,,,,0.5,0.35,0.15,,,,,,,,1.1369093529637757,-1.1716777101242153,-1.019825130300661,,,,,,,
NC_018268,Marinobacter sp. BSs20148 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Marinobacter","(4063297.0, 100.0)",,,,4063864,0.541346856095578,"(295.4964346885681, 2.1485109329223633, 343.20927810668945)",18766,2637357.0,1740426.0,,,,,,,,0.7725973638801417,0.1739064270082788,0.1137662724834946,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.9996102734586068,0.1808101901157456,0.0003897265413931,,,,,,,,0.5,0.25,0.25,,,,,,,,1.0244213995862124,-1.0444358128428357,-1.013471764872322,,,,,,,
NC_007356,Dehalococcoides sp. CBDB1,"Bacteria, Chloroflexi, Dehalococcoidetes, Dehalococcoides","(1596.0, 1925.0)",,,,1395502,0.4702587312665979,"(127.45376110076904, 0.6885004043579102, 139.29763007164001)",1744,601649.0,,,,,,,,,0.588817227710886,0.3572689581574321,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.6149365316175062,0.223322025987448,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,1.2153464417071964,-1.8862213713346567,,,,,,,,
NC_021508,Treponema pallidum subsp. pallidum SS14,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Treponema","(1399.0, 1640.0)",,,,1139569,0.5277319758610493,"(88.2994499206543, 0.8802754878997803, 98.26304078102112)",2594,948770.0,742711.0,,,,,,,,0.8276569801268855,0.2587778811293142,0.0864844340145286,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.9981224555321716,0.5187578858121853,0.0018775444678283,,,,,,,,0.6666666666666666,0.1666666666666666,0.1666666666666666,,,,,,,,1.0350739993685698,-1.0260209576717338,-1.020572030543975,,,,,,,
NZ_CP022436,"Arthrobacter sp. YN chromosome, complete genome.","Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter","(2419.0, 2992.0)","(535.0, 999.0)",,,5063552,0.6265240289820269,"(390.6837043762207, 2.358242988586426, 451.5241415500641)",9818,458160.0,3797437.0,1736724.0,2905395.0,,,,,,0.7090340490431549,0.30704078284215,0.2818189579668546,0.0964943216341094,0.0736919968407856,,,,,,0.4736842105263157,0.0526315789473684,0.0526315789473684,0.3157894736842105,0.1052631578947368,,,,,,0.9995717827569952,0.7915676926560047,0.4142827848317379,0.1983898474934213,0.0004282172430046,,,,,,0.6538461538461539,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.0384615384615384,,,,,,1.4227156755331611,-1.0694967389629977,-1.1044723770505422,-1.0030217238089856,-1.0245260470575497,,,,,
NC_007880,Francisella tularensis subsp. holarctica,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1895784.0, 274.0)",,,,1895994,0.3215263339440947,"(105.48652791976929, 1.1543269157409668, 124.81579184532166)",88061,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP007669,"Moraxella catarrhalis strain 25239, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Moraxella","(44838.0, 45434.0)",,,,1887974,0.4159569994078308,"(137.8671600818634, 0.3933830261230469, 154.04656100273132)",39545,853016.0,683724.0,,,,,,,,0.6977314220878733,0.1940064696500184,0.179049244742388,,,,,,,,0.5555555555555556,0.3888888888888889,0.0555555555555555,,,,,,,,0.999177172246526,0.000822827753474,0.2123614094408394,,,,,,,,0.5384615384615384,0.1923076923076923,0.2692307692307692,,,,,,,,1.2970162240273622,-1.1350082875139558,-1.027327894148983,,,,,,,
NC_013123,Candidatus Sulcia muelleri SMDSEM,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Candidatus Sulcia","(34689.0, 34924.0)",,,,276984,0.2259516795193946,"(21.755359172821045, 0.18786859512329102, 23.888235807418823)",275281,102449.0,73033.0,191769.0,234003.0,27827.0,,,,,0.2012012012012012,0.1651651651651651,0.1561561561561561,0.0900900900900901,0.045045045045045,0.009009009009009,,,,,0.2702702702702703,0.2702702702702703,0.1621621621621621,0.1351351351351351,0.1351351351351351,0.027027027027027,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,,,,-1.028523711730629,-1.028523711730629,-1.002133819463837,-1.0311819697486166,-1.0311819697486166,-1.000209913779643,,,,
NC_015380,Candidatus Pelagibacter sp. IMCC9063 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SAR11 cluster, Candidatus Pelagibacter","(359210.0, 359476.0)",,,,1284727,0.3167069735437957,"(91.59503102302551, 0.8296363353729248, 103.52523112297058)",326355,1279148.0,500032.0,630720.0,,,,,,,0.3781023914865719,0.3665092005541973,0.268764344637482,0.1695166561324756,,,,,,,0.1363636363636363,0.4090909090909091,0.0909090909090909,0.3636363636363636,,,,,,,0.9979435380960796,0.1190081211431114,0.4296696572890695,0.0020564619039205,,,,,,,0.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,,,,,,,-0.9893739581025782,-0.7002952554594524,-1.1004449736187505,-1.0870027121318069,,,,,,
NC_022886,Helicobacter pylori BM012A,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1580824.0, 1580974.0)","(1579228.0, 1579455.0)",,,1660425,0.3887564930665341,"(127.89413213729858, 0.6607785224914551, 141.34137392044067)",1632646,1393089.0,1060022.0,455346.0,1227587.0,,,,,,0.3866107486797142,0.3687380811999237,0.2752307807960715,0.2731113077819047,0.2637365279225083,,,,,,0.5517241379310345,0.2413793103448276,0.0689655172413793,0.1034482758620689,0.0344827586206896,,,,,,0.5,0.5675376359576461,0.5675376359576461,0.5675376359576461,0.4996694312674288,,,,,,0.1081081081081081,0.2972972972972973,0.1891891891891892,0.1891891891891892,0.2162162162162162,,,,,,-0.8351811842722734,-1.028892724602728,-1.009007191107714,-1.0198306552849496,-0.998633572030614,,,,,
NC_021822,K33 str. CDC_K4557 chromosome 1I,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(1674196.0, 1675372.0)",,,,1806995,0.4544146497361642,"(139.20295405387878, 0.7166781425476074, 155.3131844997406)",1745475,,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.000443904996046,,,,,,,,,
NC_017378,Helicobacter pylori Puno120 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1514789.0, 1514941.0)","(1513157.0, 1513420.0)",,,1624979,0.3892936462563516,"(131.7422091960907, 0.8926084041595459, 146.18799233436584)",136556,1535184.0,1044281.0,541537.0,1342415.0,739141.0,,,,,0.3214224069329022,0.3133708771422419,0.3051223327937181,0.3031158330815024,0.2306943978072106,0.1659918980111094,,,,,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.217391304347826,0.3043478260869565,0.0869565217391304,,,,,0.6338324381900109,0.6338324381900109,0.344352505627531,0.344352505627531,0.5566904944135893,0.4060928552573808,,,,,0.2,0.0888888888888888,0.2666666666666666,0.2222222222222222,0.1555555555555555,0.0666666666666666,,,,,-1.0653801241255687,-1.0259575725622492,-1.1545678799068932,-1.1664049397623169,-1.0393858942605343,-1.138317995765875,,,,
NC_009254,Burkholderia vietnamiensis G4 chromosome 3,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(32765.0, 34298.0)",,,,1241007,0.6644378315351969,"(113.11250567436218, 0.7229690551757812, 119.31912183761597)",676704,21400.0,,,,,,,,,0.1764705882352941,0.1568627450980392,,,,,,,,,0.5294117647058824,0.4705882352941176,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,-0.9656828410482214,-1.0130972531137283,,,,,,,,
NC_020520,Acidimicrobidae bacterium YM16-304 DNA,"Bacteria, Actinobacteria, Acidimicrobidae, Acidimicrobiales, Acidimicrobineae, Acidimicrobiaceae, Ilumatobacter","(4829978.0, 201.0)","(1639.0, 2007.0)",,,4830181,0.6729244721885164,"(371.51562237739563, 1.8582754135131836, 422.69661021232605)",36176,3738562.0,946317.0,1455569.0,2267272.0,,,,,,0.787756292484122,0.2660295073904469,0.2276356464299334,0.1920116250126905,0.020324515596686,,,,,,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.2121212121212121,0.0606060606060606,,,,,,0.9996325138160024,0.525361249444068,0.5919978483807095,0.3639136629168594,0.0003674861839975,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1.0149267254047336,-1.0769076209019497,-1.5440680108176688,-1.133867126670652,-1.0098605160870742,,,,,
NZ_CP008820,"Ochrobactrum anthropi strain OAB chromosome 1, complete sequence.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Ochrobactrum","(275458.0, 276352.0)",,,,2708454,0.5610244811246563,"(215.64491605758667, 1.0715832710266113, 239.84054040908813)",419914,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
