RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NC_009719,Parvibaculum lavamentivorans DS-1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Parvibaculum","(1388180.0, 1388749.0)",,,,3914745,True,0.6232809544427542,926074,182860.0,1303170.0,572508.0,3410108.0,,,,,,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0769230769230769,,,,,
NC_010003,Petrotoga mobilis SJ95,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Petrotoga","(1423266.0, 1426194.0)",,,,2169548,True,0.3412319063694373,896777,1399172.0,1987584.0,1149185.0,432530.0,41229.0,631684.0,1736815.0,,,0.25,0.1785714285714285,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.0714285714285714,0.0714285714285714,0.0714285714285714,,
NC_015588,Isoptericola variabilis 225 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micrococcineae, Promicromonosporaceae, Isoptericola","(3307550.0, 190.0)","(1610.0, 2203.0)",,,3307740,True,0.738877299908699,2753158,2360162.0,745766.0,3305869.0,1723841.0,,,,,,0.3333333333333333,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.1428571428571428,,,,,
NC_012440,Persephonella marina EX-H1,"Bacteria, Aquificae, Aquificales, Hydrogenothermaceae, Persephonella","(6518.0, 7011.0)",,,,1930284,True,0.3715639771142485,1919750,1304768.0,366601.0,932470.0,736347.0,,,,,,0.3333333333333333,0.238095238095238,0.1428571428571428,0.1428571428571428,0.1428571428571428,,,,,
NZ_CP007520,Mycoplasma yeatsii GM274B chromosome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(894764.0, 895051.0)",,,,895051,False,0.2573562847256748,0,,,,,,,,,,1.0,,,,,,,,,
NC_011146,Geobacter bemidjiensis Bem,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter","(4615044.0, 165.0)","(1543.0, 1756.0)",,,4615150,False,0.6026670855768501,20111,3311283.0,2294725.0,,,,,,,,0.5294117647058824,0.2941176470588235,0.1764705882352941,,,,,,,
NZ_CP009159,"Actinobacillus suis ATCC 33415, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Actinobacillus","(2066154.0, 2066625.0)",,,,2501598,False,0.4021517446048486,2064030,892.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP023536,"Providencia alcalifaciens strain FDAARGOS_408 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Providencia","(1039788.0, 1040141.0)",,,,3990106,False,0.4198860882392598,984477,,,,,,,,,,1.0,,,,,,,,,
NC_015732,Spirochaeta caldaria DSM 7334 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Spirochaeta","(1452.0, 1649.0)",,,,3239340,False,0.4557588891564331,1261,2669742.0,,,,,,,,,0.6923076923076923,0.3076923076923077,,,,,,,,
NC_017790,Deinococcus gobiensis I-0 chromosome,"Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus","(1363.0, 1781.0)",,,,3137147,True,0.7080184639100431,9598,942298.0,2685427.0,1375164.0,,,,,,,0.4347826086956521,0.217391304347826,0.217391304347826,0.1304347826086956,,,,,,
NC_009441,Flavobacterium johnsoniae UW101,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Flavobacterium","(1144647.0, 1145328.0)",,,,6096872,True,0.3411285327951776,1179867,6093796.0,1698561.0,613892.0,,,,,,,0.4090909090909091,0.4090909090909091,0.0909090909090909,0.0909090909090909,,,,,,
NC_018013,Aequorivita sublithincola DSM 14238 chromosome,"Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Aequorivita","(3520662.0, 198.0)",,,,3520671,False,0.3619125445121114,3510856,,,,,,,,,,1.0,,,,,,,,,
NC_012489,Gemmatimonas aurantiaca T-27,"Bacteria, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas","(4636759.0, 100.0)","(1520.0, 1752.0)",,,4636964,True,0.6427436141406316,1904,2129562.0,4140683.0,845651.0,,,,,,,0.45,0.2,0.2,0.15,,,,,,
NC_015499,Thermodesulfobium narugense DSM 14796 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermodesulfobiaceae, Thermodesulfobium","(1381.0, 1609.0)",,,,1898865,False,0.3386623061671051,1140,,,,,,,,,,1.0,,,,,,,,,
NC_009142,Saccharopolyspora erythraea NRRL 2338,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Pseudonocardineae, Pseudonocardiaceae, Saccharopolyspora","(1780.0, 3030.0)",,,,8212805,False,0.7114596048487697,8030228,,,,,,,,,,1.0,,,,,,,,,
NC_019978,Halobacteroides halobius DSM 5150,"Bacteria, Firmicutes, Clostridia, Halanaerobiales, Halobacteroidaceae, Halobacteroides","(2649204.0, 307.0)","(1685.0, 1969.0)",,,2649255,False,0.3245584135917456,1843,,,,,,,,,,1.0,,,,,,,,,
NZ_LT828648,"Nitrospira japonica isolate Genome sequencing of Nitrospira japonica strain NJ11 genome assembly, chromosome: I.","Bacteria, Nitrospirae, Nitrospirales, Nitrospiraceae, Nitrospira","(938298.0, 938970.0)",,,,4084817,False,0.5895921408474357,931011,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014163,"Aerococcus urinaehominis strain CCUG42038B, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Aerococcus","(1036243.0, 1036758.0)","(1034721.0, 1034895.0)",,,1831400,True,0.4275040952276946,46,1030401.0,,,,,,,,,0.5,0.5,,,,,,,,
NZ_CP011232,Kosmotoga pacifica strain SLHLJ1,"Bacteria, Thermotogae, Kosmotogales, Kosmotogaceae, Kosmotoga","(1353739.0, 1354453.0)",,,,2169170,True,0.425158931757308,1330530,709551.0,92841.0,1556648.0,962173.0,421279.0,,,,,0.2916666666666667,0.2083333333333333,0.125,0.125,0.125,0.125,,,,
NC_014328,Clostridium ljungdahlii DSM 13528 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4629569.0, 100.0)","(1454.0, 1709.0)",,,4630065,False,0.311059347978916,4628921,4186957.0,,,,,,,,,0.7857142857142857,0.2142857142857142,,,,,,,,
NC_014935,Nitratifractor salsuginis DSM 16511 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Nitratifractor","(2101065.0, 110.0)",,,,2101285,False,0.5391191580390094,5134,,,,,,,,,,1.0,,,,,,,,,
NZ_CP016440,"Bordetella pseudohinzii strain HI4681 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4461684.0, 4462781.0)",,,,4490371,False,0.6663950484269563,4413,,,,,,,,,,1.0,,,,,,,,,
NC_009718,Fervidobacterium nodosum Rt17-B1,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Fervidobacterium","(1948471.0, 42.0)",,,,1948941,True,0.3498930957889438,621829,1001812.0,1849531.0,1373817.0,400653.0,,,,,,0.2758620689655172,0.2413793103448276,0.2068965517241379,0.1724137931034483,0.1034482758620689,,,,,
NZ_CP007810,"Xanthomonas oryzae pv. oryzicola strain YM15, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(4269542.0, 4270618.0)",,,,4430829,False,0.6405304740941254,19669,4035514.0,,,,,,,,,0.8666666666666667,0.1333333333333333,,,,,,,,
NC_008229,Helicobacter acinonychis str. Sheeba,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1553787.0, 1553927.0)",,,,1553927,True,0.3817753343625537,1531,1401061.0,688522.0,1130355.0,,,,,,,0.5294117647058824,0.1764705882352941,0.1764705882352941,0.1176470588235294,,,,,,
NZ_CP023564,"Brachybacterium ginsengisoli strain DCY80 chromosome, complete genome.","Bacteria, Actinobacteria, Micrococcales, Dermabacteraceae, Brachybacterium","(3912091.0, 3912512.0)",,,,3953253,True,0.7156749137988386,404857,2049030.0,2986017.0,2500868.0,3642503.0,1700663.0,1138968.0,,,,0.1836734693877551,0.1836734693877551,0.1836734693877551,0.1836734693877551,0.1428571428571428,0.0612244897959183,0.0612244897959183,,,
NC_019973,Mesorhizobium australicum WSM2073,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Mesorhizobium","(6200312.0, 631.0)",,,,6200534,False,0.6284365185321136,21111,5554872.0,2809148.0,,,,,,,,0.391304347826087,0.3043478260869565,0.3043478260869565,,,,,,,
NC_010161,Bartonella tribocorum CIP 105476,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bartonellaceae, Bartonella","(2618505.0, 2619061.0)",,,,2619061,False,0.3885606329902205,2609523,,,,,,,,,,1.0,,,,,,,,,
NC_013892,Xenorhabdus bovienii SS-2004,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Xenorhabdus","(36292.0, 36665.0)",,,,4225498,True,0.4496762275121181,1835318,4193868.0,1184273.0,3641779.0,,,,,,,0.2903225806451613,0.2580645161290322,0.2258064516129032,0.2258064516129032,,,,,,
NC_017857,Methylophaga sp. JAM1 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Methylophaga","(305525.0, 305769.0)",,,,3137100,False,0.44748812597622,312753,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011366,"Salinicoccus halodurans strain H3B36, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Salinicoccus","(36750.0, 36915.0)","(34946.0, 35417.0)",,,2778379,True,0.4454453478089202,2749656,140476.0,,,,,,,,,0.6,0.4,,,,,,,,
NC_010622,Burkholderia phymatum STM815 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(3395539.0, 3395979.0)",,,,3479187,False,0.6302644842027749,3452344,,,,,,,,,,1.0,,,,,,,,,
NC_021219,Candidatus Saccharimonas aalborgensis,"Bacteria, Candidatus Saccharibacteria, Candidatus Saccharimonas","(520783.0, 521242.0)",,,,1013781,False,0.4851383089641648,532400,,,,,,,,,,1.0,,,,,,,,,
NC_017856,Methylophaga sp. JAM7 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Methylophaga","(1987698.0, 1988004.0)",,,,2697465,False,0.4779739496156576,1995765,1491748.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_021252,Amycolatopsis orientalis HCCB10007,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Pseudonocardineae, Pseudonocardiaceae, Amycolatopsis","(1636.0, 2535.0)",,,,8948591,False,0.6900626031517141,8820438,781313.0,,,,,,,,,0.7,0.3,,,,,,,,
NZ_CP019606,"Tessaracoccus sp. NSG39, complete genome.","Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Tessaracoccus","(3168467.0, 3168825.0)",,,,3934699,True,0.6878432124032867,2430578,1239524.0,2933866.0,271859.0,1841076.0,3290379.0,3737705.0,849900.0,,,0.1956521739130435,0.1956521739130435,0.1521739130434782,0.1521739130434782,0.1304347826086956,0.0652173913043478,0.0652173913043478,0.0434782608695652,,
NZ_CP009922,"Streptomyces xiamenensis strain 318, complete genome.","Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces","(2911120.0, 2911927.0)",,,,5961402,True,0.720226215242656,6787,1672463.0,2909864.0,1123479.0,4774087.0,3727433.0,,,,,0.2702702702702703,0.2432432432432432,0.2432432432432432,0.081081081081081,0.081081081081081,0.081081081081081,,,,
NC_015730,Roseobacter litoralis Och 149 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseobacter","(4210918.0, 4211365.0)",,,,4505211,False,0.5720617746871345,4103483,3667459.0,,,,,,,,,0.6923076923076923,0.3076923076923077,,,,,,,,
NC_019776,Cyanobacterium aponinum PCC 10605,"Bacteria, Cyanobacteria, Chroococcales, Cyanobacterium","(2371079.0, 2371347.0)",,,,4114099,True,0.3495832258776466,1203472,1583386.0,2991786.0,3506106.0,290266.0,3955798.0,2168246.0,654211.0,,,0.1836734693877551,0.1836734693877551,0.1428571428571428,0.1428571428571428,0.1020408163265306,0.1020408163265306,0.0816326530612244,0.0612244897959183,,
NC_020908,Octadecabacter arcticus 238,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Octadecabacter","(4705577.0, 4706094.0)",,,,5200279,True,0.5525670834199473,138010,4736244.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_015321,Fluviicola taffensis DSM 16823 chromosome,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Cryomorphaceae, Fluviicola","(1757298.0, 1757958.0)",,,,4633577,False,0.364946778698185,1760545,,,,,,,,,,1.0,,,,,,,,,
NC_008571,Gramella forsetii KT0803,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Gramella","(3460597.0, 3460635.0)","(3458688.0, 3458724.0)",,,3798465,False,0.3661076250538046,3480522,,,,,,,,,,1.0,,,,,,,,,
NC_020911,Octadecabacter antarcticus 307,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Octadecabacter","(4733677.0, 4734193.0)",,,,4812600,True,0.5463988280762997,4750862,437196.0,2093309.0,,,,,,,,0.6818181818181818,0.1818181818181818,0.1363636363636363,,,,,,,
NC_015174,Planctomyces brasiliensis DSM 5305 chromosome,"Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Planctomyces","(1403786.0, 1404958.0)",,,,6006602,True,0.5644863768233687,6000592,1165608.0,,,,,,,,,0.5294117647058824,0.4705882352941176,,,,,,,,
NZ_CP012871,"Enterobacter lignolyticus strain G5 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(4654667.0, 4655049.0)",,,,4702949,False,0.5727880527728453,4698146,,,,,,,,,,1.0,,,,,,,,,
NC_008786,Verminephrobacter eiseniae EF01-2,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Verminephrobacter","(5566733.0, 492.0)",,,,5566749,True,0.6527908838713583,119755,1601612.0,2337074.0,994683.0,4879356.0,3038651.0,,,,,0.3684210526315789,0.1842105263157894,0.1842105263157894,0.131578947368421,0.0789473684210526,0.0526315789473684,,,,
NC_018017,Desulfitobacterium dehalogenans ATCC 51507 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfitobacterium","(1939.0, 2192.0)","(215.0, 579.0)",,,4321753,False,0.4496915950541366,2125,,,,,,,,,,1.0,,,,,,,,,
NC_018420,Secondary endosymbiont of Heteropsylla cubana chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, aphid secondary symbionts","(321156.0, 321796.0)","(317059.0, 319193.0)",,,1121596,True,0.289026530051819,304799,721436.0,,,,,,,,,0.7142857142857143,0.2857142857142857,,,,,,,,
NC_022571,Clostridium saccharobutylicum DSM 13864,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(5107412.0, 100.0)","(1454.0, 1715.0)",,,5107814,False,0.2866237885717843,5093885,,,,,,,,,,1.0,,,,,,,,,
NC_008751,Desulfovibrio vulgaris subsp. vulgaris DP4,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio","(11114.0, 11464.0)",,,,3462887,False,0.6301193195157682,3462128,,,,,,,,,,1.0,,,,,,,,,
NC_010725,Methylobacterium populi BJ001,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium","(465.0, 1160.0)",,,,5800441,True,0.6939013774987108,1512930,2807315.0,3427618.0,4135621.0,5490762.0,,,,,,0.3103448275862069,0.3103448275862069,0.2413793103448276,0.0689655172413793,0.0689655172413793,,,,,
NZ_CP009888,"Pseudoalteromonas sp. OCN003 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(720889.0, 721434.0)",,,,3197498,False,0.4017847704674092,716447,,,,,,,,,,1.0,,,,,,,,,
NC_015564,Amycolicicoccus subflavus DQS3-9A1 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Amycolicicoccus","(4677373.0, 4677889.0)",,,,4738809,False,0.622442474469851,2817,,,,,,,,,,1.0,,,,,,,,,
NC_016751,Marinitoga piezophila KA3 chromosome,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Marinitoga","(1228560.0, 1229785.0)",,,,2231407,True,0.2915550592070384,1231794,240345.0,5177.0,474357.0,1038156.0,,,,,,0.2916666666666667,0.2916666666666667,0.2083333333333333,0.125,0.0833333333333333,,,,,
NZ_CP004387,"Alcanivorax pacificus W11-5, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Alcanivorax","(4168005.0, 38.0)",,,,4168427,False,0.6259848139358084,4157373,,,,,,,,,,1.0,,,,,,,,,
NC_009505,Brucella ovis ATCC 25840 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(1997673.0, 1998123.0)",,,,2111370,False,0.5717747244679995,1996209,1606534.0,,,,,,,,,0.6,0.4,,,,,,,,
NZ_CP017996,"Lactobacillus crustorum strain MN047 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1378.0, 1878.0)",,,,2261471,False,0.350180037683437,278,,,,,,,,,,1.0,,,,,,,,,
NC_021287,Burkholderia sp. RPE64 DNA,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(3013347.0, 353.0)",,,,3013410,True,0.6350682449450954,2959285,304684.0,,,,,,,,,0.8666666666666667,0.1333333333333333,,,,,,,,
NZ_CP009896,"Pimelobacter simplex strain VKM Ac-2033D, complete genome.","Bacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Pimelobacter","(5636809.0, 54.0)",,,,5637360,False,0.7285019938410887,5631308,3530088.0,5136050.0,4628333.0,866419.0,2002241.0,1366425.0,2970224.0,,,0.2307692307692307,0.2307692307692307,0.1282051282051282,0.1282051282051282,0.1025641025641025,0.0769230769230769,0.0512820512820512,0.0512820512820512,,
NZ_CP011545,"Corynebacterium testudinoris strain DSM 44614, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2720504.0, 108.0)","(1636.0, 2142.0)",,,2721226,False,0.631383795392224,4976,491137.0,974936.0,1457191.0,2475114.0,1211465.0,2209410.0,,,,0.3076923076923077,0.1794871794871795,0.1538461538461538,0.1282051282051282,0.1025641025641025,0.0769230769230769,0.0512820512820512,,,
NC_018012,Thiocystis violascens DSM 198 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Thiocystis","(3124868.0, 3126845.0)",,,,5017071,True,0.6260696729227073,4933851,2983100.0,3916179.0,1645494.0,494577.0,,,,,,0.3243243243243243,0.2432432432432432,0.2432432432432432,0.1081081081081081,0.081081081081081,,,,,
NC_022198,Corynebacterium argentoratense DSM 44202,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2030969.0, 2031902.0)","(1639.0, 2199.0)",,,2031902,True,0.5890052768292959,2939,203130.0,1434230.0,380448.0,854659.0,,,,,,0.4545454545454545,0.1818181818181818,0.1363636363636363,0.1363636363636363,0.0909090909090909,,,,,
NC_010506,Shewanella woodyi ATCC 51908,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella","(5935355.0, 396.0)",,,,5935403,False,0.4370099216514868,5909432,,,,,,,,,,1.0,,,,,,,,,
NC_019940,Thioflavicoccus mobilis 8321 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Thioflavicoccus","(2215.0, 2383.0)",,,,4048921,False,0.6564171047051794,186,407920.0,3662079.0,,,,,,,,0.4736842105263157,0.3684210526315789,0.1578947368421052,,,,,,,
NC_010644,Elusimicrobium minutum Pei191,"Bacteria, candidate division TG1, Elusimicrobium","(1915.0, 2085.0)",,,,1643562,False,0.399521283650997,1641250,,,,,,,,,,1.0,,,,,,,,,
NC_015702,Parachlamydia acanthamoebae UV7,"Bacteria, Chlamydiae, Chlamydiales, Parachlamydiaceae, Parachlamydia","(1682.0, 2247.0)",,,,3072383,False,0.3902885805578276,813,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014635,"Corynebacterium simulans strain Wattiau, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(1559865.0, 1560481.0)","(1557763.0, 1558307.0)",,,2598702,False,0.5925612094037715,1562140,405514.0,1090064.0,,,,,,,,0.5384615384615384,0.3076923076923077,0.1538461538461538,,,,,,,
NC_008260,Alcanivorax borkumensis SK2,"Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Alcanivorax","(3119635.0, 3120143.0)",,,,3120143,False,0.5472778010495032,294,,,,,,,,,,1.0,,,,,,,,,
NZ_CP007496,"Candidatus Saccharibacteria oral taxon TM7x, complete genome.","Bacteria, Candidatus Saccharibacteria","(704916.0, 705138.0)",,,,705138,False,0.4445328432165051,6555,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017704,"Bacillus simplex NBRC 15720 = DSM 1321, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(2571100.0, 2571715.0)","(2569558.0, 2569749.0)",,,5645783,False,0.3989737118837192,2568468,5631574.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NC_017033,Frateuria aurantia DSM 6220 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Frateuria","(3603240.0, 12.0)","(1399.0, 1656.0)",,,3603458,False,0.6339579925726899,1769,,,,,,,,,,1.0,,,,,,,,,
NC_011898,Clostridium cellulolyticum H10,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4068223.0, 26.0)","(1350.0, 1597.0)",,,4068724,False,0.3740398709767485,13293,,,,,,,,,,1.0,,,,,,,,,
NZ_CP013197,"Spiroplasma citri strain R8-A2 chromosome, complete genome.","Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma","(1599176.0, 57.0)",,,,1599709,False,0.2556233664997821,1592249,1169807.0,1004873.0,612544.0,,,,,,,0.3870967741935484,0.2903225806451613,0.2258064516129032,0.0967741935483871,,,,,,
NC_013093,Actinosynnema mirum DSM 43827,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Pseudonocardineae, Actinosynnemataceae, Actinosynnema","(1832.0, 2627.0)",,,,8248144,False,0.7370887317195238,4086149,7689603.0,484849.0,,,,,,,,0.5,0.2857142857142857,0.2142857142857142,,,,,,,
