RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,N_penalty,O_penalty,D_penalty,False_order,oriC_edges_0,oriC_middles_0,oriC_edges_1,oriC_middles_1,oriC_edges_2,oriC_middles_2,oriC_edges_3,oriC_middles_3,oriC_edges_4,oriC_middles_4,oriC_edges_5,oriC_middles_5,oriC_edges_6,oriC_middles_6,oriC_edges_7,oriC_middles_7,oriC_edges_8,oriC_middles_8,xy_oriC_0,xy_oriC_1,xy_oriC_2,xy_oriC_3,xy_oriC_4,xy_oriC_5,xy_oriC_6,xy_oriC_7,xy_oriC_8,xgc_oriC_0,xgc_oriC_1,xgc_oriC_2,xgc_oriC_3,xgc_oriC_4,xgc_oriC_5,xgc_oriC_6,xgc_oriC_7,ygc_oriC_0,ygc_oriC_1,ygc_oriC_2,ygc_oriC_3,ygc_oriC_4,ygc_oriC_5,ygc_oriC_6,ygc_oriC_7,ygc_oriC_8
NC_013523,Sphaerobacter thermophilus DSM 20745 chromosome 1,"Bacteria, Chloroflexi, Sphaerobacteridae, Sphaerobacterales, Sphaerobacterineae, Sphaerobacteraceae, Sphaerobacter","(2593848.0, 2594353.0)",,,,2741033,0.0,1,[836210],False,"(66467, 66967)",66717,,,,,,,,,,,,,,,,,,,,,,,,,,108195.0,2532904.0,,,,,,,2578785.0,,,,,,,,
NZ_CP017184,"Enterobacter cloacae complex 'Hoffmann cluster IV' strain DSM 16690 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(4699761.0, 4700134.0)",,,,4748414,0.0,0,"[99210, 681880]",False,"(4697092, 4697592)",4697342,"(3855547, 3856047)",3855797.0,,,,,,,,,,,,,,,4697342.0,3855797.0,,,,,,,,4696834.0,,,,,,,,4701795.0,,,,,,,,
NC_013729,Kribbella flavida DSM 17836,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Propionibacterineae, Nocardioidaceae, Kribbella","(7579279.0, 341.0)",,,,7579488,0.0,0,"[1586590, 569690]",False,"(7493496, 7493996)",7493746,"(261637, 262137)",261887.0,,,,,,,,,,,,,,,7493746.0,261887.0,,,,,,,,7494054.0,262150.0,,,,,,,7573384.0,290634.0,,,,,,,
NC_009719,Parvibaculum lavamentivorans DS-1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Parvibaculum","(1388180.0, 1388749.0)",,,,3914745,0.0,0,"[62700, 98520, 375330, 75830]",True,"(574407, 574907)",574657,"(1298833, 1299333)",1299083.0,"(926232, 926732)",926482.0,"(181500, 182000)",181750.0,,,,,,,,,,,574657.0,1299083.0,926482.0,181750.0,,,,,,573330.0,924303.0,1314598.0,3410108.0,185879.0,,,,569539.0,1295831.0,927438.0,180953.0,,,,,
NC_010003,Petrotoga mobilis SJ95,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Petrotoga","(1423266.0, 1426194.0)",,,,2169548,0.0,0,[158440],False,"(1999649, 2000149)",1999899,,,,,,,,,,,,,,,,,1999899.0,,,,,,,,,894521.0,1149185.0,631684.0,1979231.0,,,,,1380425.0,432530.0,1971309.0,,,,,,
NC_011146,Geobacter bemidjiensis Bem,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter","(4615044.0, 165.0)","(1543.0, 1756.0)",,,4615150,0.0,0,"[500010, 121550]",False,"(4608957, 4609457)",4609207,"(3301813, 3302313)",3302063.0,,,,,,,,,,,,,,,4609207.0,3302063.0,,,,,,,,549.0,3300763.0,,,,,,,4609621.0,3325764.0,2321937.0,,,,,,
NZ_CP014835,"Streptococcus halotolerans strain HTS9 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1570262.0, 1570462.0)","(1568741.0, 1568893.0)",,,2182100,0.0,0,[238620],False,"(1560183, 1560683)",1560433,,,,,,,,,,,,,,,,,1560433.0,,,,,,,,,1569953.0,,,,,,,,1558022.0,20.0,,,,,,,
NZ_CP019573,"Auricoccus indicus strain S31 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Auricoccucs","(1723654.0, 1724235.0)",,,,1745789,0.0,0,"[358610, 275620]",True,"(1741870, 1742370)",1742120,"(1710158, 1710658)",1710408.0,,,,,,,,,,,,,,,1742120.0,1710408.0,,,,,,,,1723996.0,,,,,,,,1741927.0,1710215.0,,,,,,,
NC_009142,Saccharopolyspora erythraea NRRL 2338,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Pseudonocardineae, Pseudonocardiaceae, Saccharopolyspora","(1780.0, 3030.0)",,,,8212805,0.0,0,[16940],False,"(8029671, 8030171)",8029921,,,,,,,,,,,,,,,,,8029921.0,,,,,,,,,8029958.0,,,,,,,,8030805.0,,,,,,,,
NC_010794,Methylacidiphilum infernorum V4,"Bacteria, Verrucomicrobia, unclassified Verrucomicrobia, Methylacidiphilum","(2287025.0, 250.0)",,,,2287145,0.0,0,[621830],False,"(2255569, 2256069)",2255819,,,,,,,,,,,,,,,,,2255819.0,,,,,,,,,2255811.0,,,,,,,,2286902.0,,,,,,,,
NZ_CP020809,Mycobacterium dioxanotrophicus strain PH-06 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium","(1456.0, 1965.0)",,,,7595921,0.0,0,[140500],False,"(7587653, 7588153)",7587903,,,,,,,,,,,,,,,,,7587903.0,,,,,,,,,7595183.0,,,,,,,,7588158.0,,,,,,,,
NZ_CP015839,"Marinobacterium sp. ST58-10, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Marinobacterium","(5182176.0, 5183215.0)",,,,5191608,0.0,0,[152540],False,"(7385, 7885)",7635,,,,,,,,,,,,,,,,,7635.0,,,,,,,,,7835.0,,,,,,,,208.0,,,,,,,,
NC_007510,Burkholderia sp. 383 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(34512.0, 35376.0)",,,,3694126,0.0,0,[113970],False,"(79080, 79580)",79330,,,,,,,,,,,,,,,,,79330.0,,,,,,,,,85036.0,,,,,,,,79337.0,,,,,,,,
NZ_CP015196,"Streptococcus marmotae strain HTS5 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(783010.0, 783209.0)",,,,2309282,0.0,0,[87950],False,"(781473, 781973)",781723,,,,,,,,,,,,,,,,,781723.0,,,,,,,,,779011.0,,,,,,,,783409.0,,,,,,,,
NC_010103,Brucella canis ATCC 23365 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(1992025.0, 1992476.0)",,,,2105969,0.0,0,"[52600, 55490]",False,"(1988908, 1989408)",1989158,"(1595749, 1596249)",1595999.0,,,,,,,,,,,,,,,1989158.0,1595999.0,,,,,,,,1989890.0,1596911.0,,,,,,,1992665.0,1599541.0,,,,,,,
NC_013892,Xenorhabdus bovienii SS-2004,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Xenorhabdus","(36292.0, 36665.0)",,,,4225498,0.0,0,"[1044660, 67250, 594820, 1116150]",False,"(4169413, 4169913)",4169663,"(1171100, 1171600)",1171350.0,"(1837792, 1838292)",1838042.0,"(3619677, 3620177)",3619927.0,,,,,,,,,,,4169663.0,1171350.0,1838042.0,3619927.0,,,,,,4148147.0,1201339.0,1832275.0,3619180.0,,,,,4203955.0,3671413.0,1835638.0,1171598.0,,,,,
NZ_CP011366,"Salinicoccus halodurans strain H3B36, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Salinicoccus","(36750.0, 36915.0)","(34946.0, 35417.0)",,,2778379,0.0,2,[329170],False,"(140226, 140726)",140476,,,,,,,,,,,,,,,,,,,,,,,,,,140476.0,,,,,,,,2745012.0,,,,,,,,
NC_011653,Thermosipho africanus TCF52B,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Thermosipho","(1852837.0, 1854452.0)",,,,2016657,0.0,0,"[431410, 238660]",True,"(574186, 574686)",574436,"(1014967, 1015467)",1015217.0,,,,,,,,,,,,,,,574436.0,1015217.0,,,,,,,,1492133.0,560419.0,1011681.0,,,,,,581989.0,1023614.0,,,,,,,
NZ_CP009922,"Streptomyces xiamenensis strain 318, complete genome.","Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces","(2911120.0, 2911927.0)",,,,5961402,0.0,0,"[374530, 2330, 39140]",False,"(5961005, 102)",5961255,"(2908962, 2909462)",2909212.0,"(1675865, 1676365)",1676115.0,,,,,,,,,,,,,5961255.0,2909212.0,1676115.0,,,,,,,5961251.0,2909212.0,1680000.0,4774087.0,3727433.0,,,,5961368.0,2911169.0,1661274.0,,,,,,
NZ_CP019698,"Desulfotomaculum ferrireducens strain GSS09 chromosome, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfotomaculum","(122552.0, 122926.0)",,,,3240180,0.0,0,[117750],False,"(4485, 4985)",4735,,,,,,,,,,,,,,,,,4735.0,,,,,,,,,123646.0,,,,,,,,,,,,,,,,
NZ_CP009896,"Pimelobacter simplex strain VKM Ac-2033D, complete genome.","Bacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Pimelobacter","(5636809.0, 54.0)",,,,5637360,0.0,0,"[691520, 819090, 3870, 504880]",False,"(5631107, 5631607)",5631357,"(906558, 907058)",906808.0,"(3538250, 3538750)",3538500.0,"(4611704, 4612204)",4611954.0,,,,,,,,,,,5631357.0,906808.0,3538500.0,4611954.0,,,,,,5631381.0,3538504.0,841431.0,4611951.0,5136488.0,1366425.0,,,5631188.0,876007.0,2970224.0,2002241.0,3513260.0,4652906.0,,,
NZ_CP007501,"Polynucleobacter duraquae strain MWH-MoK4, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter","(2026072.0, 45.0)","(1426.0, 1690.0)",,,2026292,0.0,0,[5620],False,"(312, 812)",562,,,,,,,,,,,,,,,,,562.0,,,,,,,,,558.0,,,,,,,,839.0,,,,,,,,
NC_008571,Gramella forsetii KT0803,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Gramella","(3460597.0, 3460635.0)","(3458688.0, 3458724.0)",,,3798465,0.0,0,[297160],False,"(3475662, 3476162)",3475912,,,,,,,,,,,,,,,,,3475912.0,,,,,,,,,3490256.0,,,,,,,,3475398.0,,,,,,,,
NC_013223,Desulfohalobium retbaense DSM 5692,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfohalobiaceae, Desulfohalobium","(2830228.0, 2830405.0)",,,,2864304,0.0,0,[273110],False,"(2852748, 2853248)",2852998,,,,,,,,,,,,,,,,,2852998.0,,,,,,,,,2851643.0,,,,,,,,2837987.0,,,,,,,,
NC_013216,Desulfotomaculum acetoxidans DSM 771,"Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfotomaculum","(4545344.0, 30.0)",,,,4545624,0.0,0,[37360],False,"(1621, 2121)",1871,,,,,,,,,,,,,,,,,1871.0,,,,,,,,,402.0,,,,,,,,2270.0,,,,,,,,
NZ_CP015519,"Pelobacter sp. SFB93, complete genome.","Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Desulfuromonadaceae, Pelobacter","(2267797.0, 2268133.0)",,,,3218469,0.0,0,[63860],False,"(2268427, 2268927)",2268677,,,,,,,,,,,,,,,,,2268677.0,,,,,,,,,2269442.0,,,,,,,,2266249.0,12.0,,,,,,,
NC_013061,Pedobacter heparinus DSM 2366,"Bacteria, Bacteroidetes, Sphingobacteria, Sphingobacteriales, Sphingobacteriaceae, Pedobacter","(15988.0, 16500.0)",,,,5167383,0.0,0,[239810],False,"(5141, 5641)",5391,,,,,,,,,,,,,,,,,5391.0,,,,,,,,,5162015.0,,,,,,,,6624.0,,,,,,,,
NZ_CP013197,"Spiroplasma citri strain R8-A2 chromosome, complete genome.","Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma","(1599176.0, 57.0)",,,,1599709,0.0,0,"[35370, 128680, 348460]",False,"(1593042, 1593542)",1593292,"(997056, 997556)",997306.0,"(1169515, 1170015)",1169765.0,,,,,,,,,,,,,1593292.0,997306.0,1169765.0,,,,,,,108.0,612544.0,1014870.0,1170712.0,,,,,1593383.0,997447.0,1168944.0,,,,,,
NC_010725,Methylobacterium populi BJ001,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium","(465.0, 1160.0)",,,,5800441,0.0,0,"[7460, 1017220, 181370, 564490]",True,"(3418155, 3418655)",3418405,"(1512554, 1513054)",1512804.0,"(4135371, 4135871)",4135621.0,"(2805034, 2805534)",2805284.0,,,,,,,,,,,3418405.0,1512804.0,4135621.0,2805284.0,,,,,,3400787.0,1513180.0,5490762.0,2794218.0,,,,,1512807.0,3451648.0,2822443.0,,,,,,
NZ_CP024411,Mesoplasma entomophilum strain TAC chromosome,"Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Entomoplasmataceae, Mesoplasma","(847668.0, 847967.0)","(1333.0, 1559.0)",,,847967,0.0,2,[310],False,"(847685, 217)",847935,,,,,,,,,,,,,,,,,,,,,,,,,,847935.0,,,,,,,,,,,,,,,,
NC_015564,Amycolicicoccus subflavus DQS3-9A1 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Amycolicicoccus","(4677373.0, 4677889.0)",,,,4738809,0.0,0,[13840],False,"(2715, 3215)",2965,,,,,,,,,,,,,,,,,2965.0,,,,,,,,,3089.0,,,,,,,,2397.0,,,,,,,,
NZ_CP009170,"Thermoanaerobacter kivui strain DSM 2030, complete genome.","Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter","(2397402.0, 100.0)",,,,2397824,0.0,0,[154720],False,"(7450, 7950)",7700,,,,,,,,,,,,,,,,,7700.0,,,,,,,,,2397639.0,,,,,,,,7552.0,,,,,,,,
NC_016751,Marinitoga piezophila KA3 chromosome,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Marinitoga","(1228560.0, 1229785.0)",,,,2231407,0.0,0,"[601900, 493440]",False,"(1221949, 1222449)",1222199,"(229514, 230014)",229764.0,,,,,,,,,,,,,,,1222199.0,229764.0,,,,,,,,1247671.0,2869.0,254447.0,474357.0,1038156.0,,,,1217576.0,229775.0,,,,,,,
NZ_CP019323,"Lactobacillus allii strain WiKim39 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(613008.0, 613546.0)",,,,2506167,0.0,0,[637040],False,"(612691, 613191)",612941,,,,,,,,,,,,,,,,,612941.0,,,,,,,,,598292.0,,,,,,,,630144.0,,,,,,,,
NC_009505,Brucella ovis ATCC 25840 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(1997673.0, 1998123.0)",,,,2111370,0.0,0,"[55190, 52620]",False,"(1994541, 1995041)",1994791,"(1604799, 1605299)",1605049.0,,,,,,,,,,,,,,,1994791.0,1605049.0,,,,,,,,1995538.0,1605961.0,,,,,,,1998298.0,1608592.0,,,,,,,
NC_013132,Chitinophaga pinensis DSM 2588,"Bacteria, Bacteroidetes, Sphingobacteria, Sphingobacteriales, Chitinophagaceae, Chitinophaga","(898988.0, 899757.0)",,,,9127347,0.0,0,[408260],False,"(897274, 897774)",897524,,,,,,,,,,,,,,,,,897524.0,,,,,,,,,886008.0,,,,,,,,9125794.0,906421.0,,,,,,,
NZ_CP006568,"Candidatus Sodalis pierantonius str. SOPE, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Pectobacteriaceae, Sodalis","(4513128.0, 350.0)",,,,4513140,0.0,0,"[524000, 242140, 243980]",False,"(3980619, 3981119)",3980869,"(2652154, 2652654)",2652404.0,"(4430461, 4430961)",4430711.0,,,,,,,,,,,,,3980869.0,2652404.0,4430711.0,,,,,,,3974476.0,2651059.0,4432299.0,2014538.0,,,,,4000676.0,1223676.0,2663166.0,429801.0,4444498.0,,,,
NC_016946,Mycobacterium intracellulare ATCC 13950 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium avium complex (MAC)","(5401565.0, 32.0)",,,,5402402,0.0,0,[1201480],False,"(59473, 59973)",59723,,,,,,,,,,,,,,,,,59723.0,,,,,,,,,789.0,,,,,,,,60863.0,573060.0,2924950.0,,,,,,
NZ_CP014870,"Pseudomonas sp. A3(2016), complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6763089.0, 6763654.0)",,,,6823539,2.931030364155609e-07,0,"[798170, 841590]",False,"(6793766, 6794266)",6794016,"(1808424, 1808924)",1808674.0,,,,,,,,,,,,,,,6794016.0,1808674.0,,,,,,,,6794627.0,1799988.0,,,,,,,6752547.0,1839897.0,,,,,,,
NC_010644,Elusimicrobium minutum Pei191,"Bacteria, candidate division TG1, Elusimicrobium","(1915.0, 2085.0)",,,,1643562,0.0,0,"[47430, 446020]",False,"(1640941, 1641441)",1641191,"(1616268, 1616768)",1616518.0,,,,,,,,,,,,,,,1641191.0,1616518.0,,,,,,,,254.0,,,,,,,,1641444.0,,,,,,,,
NZ_CP025491,"Legionella sainthelensi strain LA01-117 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(1017048.0, 1017997.0)",,,,4333322,0.0,0,[72140],False,"(3358, 3858)",3608,,,,,,,,,,,,,,,,,3608.0,,,,,,,,,127.0,,,,,,,,3796880.0,3734.0,,,,,,,
NC_014010,Alpha proteobacterium IMCC1322 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, SAR116 cluster, Candidatus Puniceispirillum","(1808666.0, 1808890.0)",,,,2753527,0.0,0,[6960],False,"(1808407, 1808907)",1808657,,,,,,,,,,,,,,,,,1808657.0,,,,,,,,,1808437.0,,,,,,,,1808785.0,4140.0,,,,,,,
NC_013093,Actinosynnema mirum DSM 43827,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Pseudonocardineae, Actinosynnemataceae, Actinosynnema","(1832.0, 2627.0)",,,,8248144,0.0,0,"[1028840, 1052660]",False,"(4063344, 4063844)",4063594,"(7727663, 7728163)",7727913.0,,,,,,,,,,,,,,,4063594.0,7727913.0,,,,,,,,4116225.0,7711128.0,,,,,,,4063592.0,7659686.0,,,,,,,
NZ_CP013401,Burkholderia metallica strain FL-6-5-30-S1-D7 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(33669.0, 34651.0)",,,,3556612,0.0,0,[138010],False,"(79157, 79657)",79407,,,,,,,,,,,,,,,,,79407.0,,,,,,,,,85101.0,,,,,,,,78200.0,,,,,,,,
NC_013172,Brachybacterium faecium DSM 4810,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micrococcineae, Dermabacteraceae, Brachybacterium","(3605431.0, 3608166.0)",,,,3614992,0.0,0,"[407400, 144370, 193800]",True,"(382160, 382660)",382410,"(1745571, 1746071)",1745821.0,"(822665, 823165)",822915.0,,,,,,,,,,,,,382410.0,1745821.0,822915.0,,,,,,,1744508.0,423850.0,832554.0,1295960.0,2582989.0,,,,1751726.0,3034613.0,822864.0,403480.0,,,,,
NZ_CP013398,Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(40438.0, 41397.0)",,,,3505262,0.0,0,[122590],False,"(84380, 84880)",84630,,,,,,,,,,,,,,,,,84630.0,,,,,,,,,90815.0,,,,,,,,84686.0,,,,,,,,
NC_014151,Cellulomonas flavigena DSM 20109 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micrococcineae, Cellulomonadaceae, Cellulomonas","(4122714.0, 67.0)","(1673.0, 2425.0)",,,4123179,0.0,0,[584700],False,"(2964032, 2964532)",2964282,,,,,,,,,,,,,,,,,2964282.0,,,,,,,,,2964282.0,,,,,,,,4085915.0,2935047.0,,,,,,,
NC_013521,Sanguibacter keddieii DSM 10542 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micrococcineae, Sanguibacteraceae, Sanguibacter","(1610.0, 2336.0)",,,,4253413,0.0,0,"[57060, 55230, 54290, 770160]",True,"(2130217, 2130717)",2130467,"(1351720, 1352220)",1351970.0,"(600208, 600708)",600458.0,"(3785104, 3785604)",3785354.0,,,,,,,,,,,2130467.0,1351970.0,600458.0,3785354.0,,,,,,2130332.0,1351970.0,3782487.0,600451.0,,,,,17810.0,1349209.0,638959.0,2133046.0,3785340.0,,,,
NC_015559,Marinomonas posidonica IVIA-Po-181 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Marinomonas","(3899599.0, 170.0)",,,,3899940,0.0,0,[85560],False,"(3896124, 3896624)",3896374,,,,,,,,,,,,,,,,,3896374.0,,,,,,,,,3892163.0,,,,,,,,3896441.0,,,,,,,,
NZ_CP018321,"Alteromonas macleodii strain Te101 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Alteromonas","(4629664.0, 207.0)",,,,4630082,0.0,0,[148890],False,"(17701, 18201)",17951,,,,,,,,,,,,,,,,,17951.0,,,,,,,,,13180.0,,,,,,,,5736.0,,,,,,,,
NZ_CP009679,"Bacillus velezensis strain JS25R chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(4005793.0, 411.0)","(1753.0, 1936.0)",,,4006002,0.0,0,[98020],False,"(4605, 5105)",4855,,,,,,,,,,,,,,,,,4855.0,,,,,,,,,4005971.0,,,,,,,,4872.0,,,,,,,,
NZ_CP011036,"Pseudoalteromonas nigrifaciens strain KMM 661 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(3514821.0, 3515246.0)",,,,3521200,0.0,0,[132910],False,"(6479, 6979)",6729,,,,,,,,,,,,,,,,,6729.0,,,,,,,,,56.0,,,,,,,,6702.0,,,,,,,,
NC_014964,Thermoanaerobacter brockii subsp. finnii Ako-1 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter","(2344401.0, 85.0)",,,,2344824,0.0,0,[259210],False,"(2331675, 2332175)",2331925,,,,,,,,,,,,,,,,,2331925.0,,,,,,,,,452.0,,,,,,,,2332315.0,,,,,,,,
NC_017096,Caldisericum exile AZM16c01,"Bacteria, Caldiserica, Caldisericia, Caldisericales, Caldisericaceae, Caldisericum","(1306.0, 1371.0)",,,,1558103,0.0,0,[107470],False,"(5122, 5622)",5372,,,,,,,,,,,,,,,,,5372.0,,,,,,,,,1558090.0,1410405.0,,,,,,,5362.0,,,,,,,,
NC_014014,Mycoplasma crocodyli MP145 chromosome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(934098.0, 934379.0)","(1306.0, 1426.0)",,,934379,0.0,0,"[201280, 260310]",True,"(548490, 548990)",548740,"(661332, 661832)",661582.0,,,,,,,,,,,,,,,548740.0,661582.0,,,,,,,,934340.0,122918.0,475868.0,651492.0,364323.0,736312.0,,,661556.0,,,,,,,,
NZ_CP024727,Prevotella intermedia strain KCOM 1949 chromosome 1,"Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae,Prevotella","(380461.0, 380949.0)",,,,2011558,0.0,2,[591960],False,"(426144, 426644)",426394,,,,,,,,,,,,,,,,,,,,,,,,,,426394.0,,,,,,,,390786.0,,,,,,,,
NZ_CP016809,"Paenibacillus sp. IHBB 9852, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus","(3215381.0, 3215981.0)","(3213831.0, 3214033.0)",,,6593819,0.0,0,[54230],False,"(3215626, 3216126)",3215876,,,,,,,,,,,,,,,,,3215876.0,,,,,,,,,3215876.0,,,,,,,,3213165.0,,,,,,,,
NC_017093,Actinoplanes missouriensis 431,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micromonosporineae, Micromonosporaceae, Actinoplanes","(1946.0, 3167.0)",,,,8773466,0.0,0,[520860],False,"(28401, 28901)",28651,,,,,,,,,,,,,,,,,28651.0,,,,,,,,,4317.0,,,,,,,,30360.0,5722212.0,,,,,,,
NC_013510,Thermomonospora curvata DSM 43183,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Streptosporangineae, Thermomonosporaceae, Thermomonospora","(5638354.0, 60.0)","(2227.0, 2866.0)",,,5639016,0.0,0,"[868530, 1575990, 1130250, 762260, 3390, 659390]",False,"(5598352, 5598852)",5598602,"(3337325, 3337825)",3337575.0,"(3886503, 3887003)",3886753.0,"(1666876, 1667376)",1667126.0,"(1097041, 1097541)",1097291.0,"(580129, 580629)",580379.0,,,,,,,5598602.0,3337575.0,3886753.0,1667126.0,1097291.0,580379.0,,,,5620248.0,3337696.0,3962582.0,1667294.0,636891.0,2417944.0,,,5582135.0,2823421.0,3337526.0,1623868.0,2309417.0,3883783.0,580378.0,,
NZ_CP012643,"Rufibacter tibetensis strain 1351, complete genome.","Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Rufibacter","(2143784.0, 2143852.0)",,,,5165513,0.0,0,"[1238560, 119100]",False,"(2134945, 2135445)",2135195,"(5147710, 5148210)",5147960.0,,,,,,,,,,,,,,,2135195.0,5147960.0,,,,,,,,2173737.0,5145721.0,,,,,,,2111809.0,5151676.0,,,,,,,
NC_012669,Beutenbergia cavernae DSM 12333,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micrococcineae, Beutenbergiaceae, Beutenbergia","(4668956.0, 321.0)","(1792.0, 2330.0)",,,4669183,0.0,0,"[11090, 646210]",False,"(4667556, 4668056)",4667806,"(3500411, 3500911)",3500661.0,,,,,,,,,,,,,,,4667806.0,3500661.0,,,,,,,,4667608.0,,,,,,,,4668162.0,,,,,,,,
NZ_CP012400,"Pseudomonas fluorescens strain LBUM636, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6610337.0, 6610921.0)",,,,6856835,0.0,0,"[140120, 96130]",True,"(7108, 7608)",7358,"(6621013, 6621513)",6621263.0,,,,,,,,,,,,,,,7358.0,6621263.0,,,,,,,,6623447.0,7313.0,,,,,,,6628254.0,307.0,,,,,,,
NZ_CP017715,"Marinobacter salinus strain Hb8 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Marinobacter","(3287957.0, 3288602.0)",,,,4121005,0.0,0,[213930],False,"(3300732, 3301232)",3300982,,,,,,,,,,,,,,,,,3300982.0,,,,,,,,,3301555.0,,,,,,,,3290859.0,,,,,,,,
